id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2562263,2022-01-13,Köhnə tikili,3 / 9,80 m²,3,var,170 000AZN,mülkiyyətçi,"3 Koronanın yanında, 9 mərtəbəli binada, ümumi sahəsi 80 kv. m. olan, rodnoy 3 otaqlı studiya tipli mənzil.
- Yasamal parkının yanı
- İnşaatçılar və Elmlər metrosuna yaxın (gəzərək 10-15 dəq)
- yanında 4 yekə market var (Araz, Bazarstore, Bravo, Grandmart)
- yerləşdiyi mərtəbə 3/9
- mənzil əla təmirlidir (yeni təmir olunub)
- sənədlərində heç bir problem yoxdur
- çıxarış (kupça) var
- mənzil bəzi mebellərlə bir yerdə satılır
- mebellər Türkiyə istehsalı olan Doğtaş firmasına məxsusdur

Mənzilin sahibi özüməm. Real alıcıya endirim nəzərdə tutulub.",26,"İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,,,
2562260,2022-01-13,Köhnə tikili,1 / 5,45 m²,2,var,75 000AZN,vasitəçi (agent),"M.Nərmanov  Təzə BTE - nin arxası 5/1 - xruşovka lahiyəli orta təmirli.
Qiymətindən aşağı satılır. 
İstilik sistemi mərkəzidir .",55,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,,,
2562258,2022-01-13,Yeni tikili,3 / 20,127 m²,3,var,125 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR. 4 otağa çox rahat düzəltmək mümkündür. Mənzilin çox gözəl layihəsi var.  Xətai Park Premium klass yüksək səviyyəli tikinti şirkəti tərəfindən inşaa edilib. Bina tam hazırdı, suyu, qazı, işığı daimidir. Binanın çox geniş həyəti, 5 mərtəbəli yerüstü parkinqi, 3 ədəd sürətli lifti var.Binada 24 saat mühafizə xidməti, böyük supermarket (Bravo), fitnes mərkəzi, uşaq bağçası, restoran və müxtəlif xidmət sahələri fəaliyyət göstərəcək. Mənzilin çıxarışı var.",26,"Xətai r.
"," Əhmədli q.
",,,,,,,
2562252,2022-01-13,Köhnə tikili,8 / 10,90 m²,3,var,149 000AZN,vasitəçi (agent),"ŞƏHƏRİN MƏRKƏZİNDƏ - İPOTEKAYA YARARLI MƏNZİL!
Şəhərimizin ƏN EKOLOJİ TƏMİZ ərazisində - “MİLLİ MƏCLİS ” yanında. Eksperimental layihəli daş binada 3 otaqlı mənzil satılır. Mənzil 10 mərtəbəli binanın 8-ci mərtəbəsindədir.
Ümumi sahəsi 90 kv.m. OTAQLARIN HAMISI AYRI-AYRIDIR və SKVOZNOYDUR. Yelçəkən (Skvoznoy), Geniş, Rahat, İşıqlı, Təmirli, Təmiz və yaşayış üçün şəraiti olan mənzildir. Mənzilin geniş işıqlı otaqları, mətbəxi, döşəməsi parket, quraşdırılmış mətbəx mebeli. Mərkəzi istilik sistemi. Qazı, suyu, işığı daimidir. Elit qonşular, ekoloji təmiz və prestijli ərazidə yerləşir. Sənədi: Çıxarış (Kupça).
•ALICILAR ÜÇÜN XİDMƏT HAQQI 1 %

***

В ЦЕНТРЕ ГОРОДА ! КВАРТИРА, ПОДХОДЯЩАЯ ПОД ИПОТЕКУ !

САМОЕ ЭКОЛОГИЧЕСКИ ЧИСТОЕ МЕСТО БАКУ – около здания «МИЛЛИ МЕДЖЛИС» ! Продаётся 3-х комнатная (""сквозная"") квартира с отличной и удобной планировкой. Экспериментальный проект, каменный дом, 10/8 этаж. Общая площадь 90 кв.м. Просторные, изолированные комнаты и кухня. Чистая, светлая и удобная по расположению и по планировке квартира с ремонтом, со всеми условиями для проживания. Полы паркетные.
Центральная отопительная система. Бесперебойное водоснабжение, газ, свет. Элитный контингент. Расположен в престижном и экологически благоприятном районе. Купчая имеется.
• КОМИССИЯ ДЛЯ КЛИЕНТОВ 1 %",43,"Şəhidlər xiyabanı 
"," Dağüstü parkı 
"," Şəlalə parkı 
"," Səbail r.
",,,,,
2562251,2022-01-13,Yeni tikili,4 / 9,275 m²,4,var,1 400 000AZN,vasitəçi (agent),"Qazi və Kupçası var!!!
Bütün əşyalarla bi̇rli̇kdə satilir
Nərimanov rayonu, zooparkin yaninda və koroğlu parkın yaxinliginda yerləşən , Rose Villas yashayish kompleksinde 9 mertebeli binanin 5ci mertebesinde 4 otagli əla təmirli mənzil satılır. ümumi sahəsi 275 kv.m. qaz, su,i̇şig (i̇sti̇ və soyuq)dai̇mi̇di̇r.
Mənzildə quraşdırılmış mətbəx,3 s/q, 3 eyvan, keyfiyyetli təmir və bütün şəraiti var. qazi və kupçasi var!!!
binada 2 sürətli si̇gma li̇ft, avtoparkinq, 24 saat mühafizə altinda olan həyət. Yer alti qaraji .",23,"Zoopark 
"," Gənclik m.
"," Nərimanov r.
",,,,,,
2562250,2022-01-13,Yeni tikili,5 / 18,240 m²,4,var,616 000AZN,vasitəçi (agent),"Koroğlu Parkı, Koola parka füsünkar mənzərəsi olan, çox qiymətli təmiri ilə göz oxşayan möhtəşəm bir mənzil satılır. Sizin ünvanda Real Əmlak CEYHUN M.",52,"Koala parkı 
"," Nəsimi bazarı 
"," Dostluq kinoteatrı 
"," Park Zorge 
"," Nəsimi r.
",,,,
2562246,2022-01-13,Yeni tikili,13 / 14,72 m²,2,yoxdur,160 000AZN,vasitəçi (agent),"Nerimanovun En Prestijli, Luks Binalarindan biridir

✔ Nərimanov Rayonu, Təhsil Nazirliyin arxasinda yerləşən
✔ White Stone Residence Premium yaşayış kompleksində
✔ 2 otaqli super temirli menzil
✔ Menzil 1 otaqdan 2 otaga duzelib
✔ Ümumi sahəsi 72 kv.m
✔ Həyətində sakinlər üçün uşaq əyləncə guşəsi fərdi park, meydança və.s.mövcuddur.
✔ infrstruktura baximdan elverisli erazide yerlesir Bina məktəbə, baxçaya, aliş veriş mərkəzinə, istirahət parkina yaxin yerdə yerləşir, kodlu qapi ile təmin olunub.
✔ Əlavə məlumat almaq uçun əlaqə saxliya bilərsiniz",27,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,,,
2562244,2022-01-13,Yeni tikili,4 / 17,95.1 m²,2,var,137 000AZN,vasitəçi (agent),"Nərimanov rayonu,Şərq Bazarının yanında,yeni Pilot layihə ilə tikilmiş QAZLI,KUPÇALI,YAŞAYIŞLI 17 mərtəbəli   lüks yaşayış kompleksinin 4-cü mərtəbəsində ŞİRKƏTDƏN UCUZ ,gözəl planirovkalı  sahəsi  95.12 kv.metr olan 2 otaqlı,təmirsiz(podmayak) mənzil təcili satılır.Bina zəruri infrastruktura malik ərazidə inşa edilmişdir,yaxınlıqda məktəb,bağça,Yaşıl Bazar ,Şərq Bazarı və s.mövcuddur.Ətraflı telefonda.",58,"Şərq bazarı 
"," Nərimanov r.
",,,,,,,
2562243,2022-01-13,Yeni tikili,15 / 20,110 m²,3,var,120 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR. 3 otaqlıdı. Mənzilin çox gözəl layihəsi var.  Xətai Park Premium klass yüksək səviyyəli tikinti şirkəti tərəfindən inşaa edilib. Bina tam hazırdı, suyu, qazı, işığı daimidir. Binanın çox geniş həyəti, 5 mərtəbəli yerüstü parkinqi, 3 ədəd sürətli lifti var.Binada 24 saat mühafizə xidməti, böyük supermarket (Bravo), fitnes mərkəzi, uşaq bağçası, restoran və müxtəlif xidmət sahələri fəaliyyət göstərəcək. Mənzilin çıxarışı var.",23,"Xətai r.
"," Əhmədli q.
",,,,,,,
2562242,2022-01-13,Yeni tikili,12 / 17,58 m²,2,var,103 000AZN,vasitəçi (agent),"Təcili….. Bineqedi rayonu  9 mikrorayonda inşa edilən Yeni tikili binada1 otaqdan  2 otaqa duzelme  58  kv/m təmirli və Çıxarışlı (kupça) mənzil satılır. Mənzil  17 mərtəbəli binanın 12-ci mərtəbəsində yerləşir, 24 saat işıq, qaz, su və kombi istilik sistemi ilə təchiz olunur. Binanın yeraltı avtodayanacağı var, böyüklərin və kiçiklərin istirahəti üçün gözəl və komfortlu həyəti var, ehtiyat içməli su hovuzu və elektrik generatoru var. Yerləşdiyi yer əlverişlidir məktəbi, uşaq bağçası, brend mağazaları, super marketləri, ofisləri, brend kafe və restoranları, şadlıq sarayları, şəhərin istənilən yerinə rahat və komfortlu hərəkət.Sekilde gorduyunuz kimi tam esyali satilir…",42,"Binəqədi r.
",,,,,,,,
2562241,2022-01-13,Yeni tikili,6 / 20,48 m²,2,var,85 000AZN,vasitəçi (agent),"Yasamal rayonu,Yeni Yasamal qesebesinde .Esed Ehmedov kucesinde 20 mertebeli binanin 6mertebesinde umumi sahesi 48kv.m olan 1 otaqdan 2otaga duzelmis menzil 85000 azn satilir .Menzilin senedi Cixaris (Kupca)",24,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,
2562240,2022-01-13,Yeni tikili,3 / 18,210 m²,4,var,305 000AZN,vasitəçi (agent),"Tecili!!!  28 May metrosuna yaxin mesafede ve Nefciler xesdexanasinin arxasinda yerlesen  HALAL MTK   ya mexsus olan binanin  3 cu mertebesinde  Qanuni 4 otaqli+KUPCALI  (190KV) olan podmayak menzil satrilir ! Qaz su isiqi daimidir  ! Binanin genis heyeti avtomobil dayancaqi ve 7/24 muhafizesi var ! Senedler qaydasindadir ! 

Etrafli melumat ucun elaqe saxlaya bilersiniz ( watsaap aktivdir ) ! 

Ofis xidmet haqqi 1% teskil edir ! ",38,"Cavanşir körpüsü 
"," Şah İsmayıl Xətai m.
"," Nəsimi r.
",,,,,,
2562239,2022-01-13,Yeni tikili,4 / 9,71 m²,9,var,78 500AZN,vasitəçi (agent)," TECILI...EWYALI....KUPCA...QAZ..Masazirda Yeni Baki yawayiw kompleksinde 9 mertebeli binanin 4cu mertebesinde sahesi 71kv olan 2 otaqli menzil ewyalari ile birlikde satilir.menzil skvaznoydur,heyete baxan aciq balkonu var.qaz lift var,su fasilesizdir.kompleksde yawayiw ucun zeruri olan her werait var:rahat avto parkinq,yeralti qaraj,24 saat muhafize ve muwahide kameralari,boyuk parki,uwaqlar ucun futbol ve eylence meydancalari,mekteb bagca,tedris kurslari,daimi temizlenen erazisi ve s.",18,"Abşeron r.
"," Masazır q.
",,,,,,,
2449081,2022-01-13,Yeni tikili,4 / 16,132 m²,3,var,225 000AZN,vasitəçi (agent),"TECILI SATILIR !!! Xetai metrosunun yaxinliginda yeni tikilmis 16 mertebeli binanin 4-cu mertebesinde 3 otadan , 4 otaqa duzelmis temirli menzil satilir . Bina tam yasayisli ve QAZLI+KUPCALI-dir . Ag Seher Bulvarina piyada 5 deyqelik yoldu . Etrafli melumat ucun elaqe saxlaya bilersiniz .",41,"ASAN Xidmət №2 
"," Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
2562232,2022-01-13,Yeni tikili,8 / 15,98 m²,3,yoxdur,210 000AZN,vasitəçi (agent),"РАЙОН ПР.Азадлыг, заселенный комплекс,газ+первичная купчая,8\15эт.дома,полноценная 3-х комнатная пл.98квм.отличный ремонт,паркет,кухня со встр.меб.пол керамогранит с подогревом,2 с\у+душ абина,система комби,балкон на улицу.Большой двор,паркинг.",18,"Park Zorge 
"," Nəsimi bazarı 
"," Koala parkı 
"," Nəsimi r.
",,,,,
2562230,2022-01-13,Yeni tikili,12 / 19,55 m²,2,var,115 000AZN,vasitəçi (agent),"İnşaatçılar metrosu yaxınlığında,""Qələbə Rezidence"" yaşayış kompleksində 2 otaqlı mənzil.

Mənzil super təmirlidir.Təmirdən sonra yaşayış olmayıb.Döşəməsi parketdir.Mətbəx mebeli yığılıb.Kombi istilik sistemi,isti pol var.Qaz,su,işıq daimidir.19 mərtəbəli binanın 12-ci mərtəbəsində yerləşir.

Mənzilin kupçası var.İpotekaya yararlıdır.Real alıcı ilə qiymətdə razılaşmaq olar.",45,"İnşaatçılar m.
"," Yasamal r.
",,,,,,,
2497929,2022-01-13,Köhnə tikili,6 / 6,75 m²,3,var,146 999AZN,vasitəçi (agent),"TƏCİLİ!!!!

Yasamal rayonu, Nərimanob=v heykəlinin arxasında, eksperimental layyihəli 6 mərtəbəli binanın, 6cı mərtəbəsində, ümumi sahəsi 75 kvm olan, qanuni 3 otaqlı, tam təmirli mənzil satılır. Mənzilin kupçası var. Mənzildə qaz, su, işıq daimidir. Mənzilin damı  1 il bundan qabaq 10 il zemaneti olan 2 qat tol vurulub. Binada lift var və işlək vəziyyətdədir. Mənzil yelçəkəndir, hər iki tərəfə eyvanı var. Mənzildə şəhərə əla panorama açılır. Əlavə məlumat üçün əlaqə saxlaya bilərsiniz.

ŞİRKƏT XİDMƏT HAQQI 1%",22,"Nərimanov heykəli 
"," Sovetski 
"," Axundov bağı 
"," Prezident parkı 
"," Dövlət İdarəçilik Akademiyası 
"," Şəlalə parkı 
"," İçəri Şəhər m.
"," Yasamal r.
"," Yasamal q.
"
2562229,2022-01-13,Yeni tikili,6 / 16,158 m²,3,var,390 000AZN,vasitəçi (agent),"B. Satılır!!! ""Gənclik Mall"" və ” Gənclik” Metrosuna, “Dədə Qorqud” və ”Koroğlu” parklarına beş dəqiqəlik məsafədə, Premium layiheli yaşayış kompleksində ümumi sahəsi 158 kv.m., 3 otaq mənzil Təcili Satılır! Mənzilin tavanının hündürlüyü 3.40 metrdir. Mənzil şəxsi yaşayış üçün təmir olunduğundan təmirdə yüksək kefiyyətli materiallardan istifadə olunub (Alan şəxs yoxlatdıra bilər). Təbii qaz və çıxarış(kupça) var.
* Mənzil ideal proyektə malikdir,
*Təmirdən sonra yaşayış olmayıb,
* Mənzil peşəkar ustalar və dizayner tərəfindən təmir olunub,
* Təmirdə yüksək keyfiyyətli materiallardan istifadə olunub,
* Bahalı parket, qapı, pəncərə, mətbəx mebeli, keyfiyyətli hamam aksesuarları ilə təchiz olunub,
*Bahalı kombi sistemi, qaz sobası, aspirator və.s. ilə təchiz olunub,
* Mənzilin 2 balkonu, 2 ədəd sanitar qovşağı var,
* Otaqların qarşısı acıq olmaqla binanın iki tərəfinə baxışı var.
* Satışda qaraj var(qiymətə daxil deyil).
***Binanın 24 saat qorunan geniş həyəti və yeraltı dayanacağı vardır.Bina bütün növ infrastruktur obyektlərinin-məktəblərin, metronun, aliş-veriş mərkəzlərinin və.s. yaxınlığında yerləşir. Real alıcı ilə qiymətdə razılığa gəlmək olar. Mənzilin açarları bizdədir, istənilən vaxt baxmaq olar.Xidmət haqqı 1%təşkil edir. Əlavə məlumat uçun 24/7 saat əlaqə saxlaya bilərsiniz.",249,"TQDK 
"," Nəsimi r.
",,,,,,,
2562227,2022-01-13,Yeni tikili,7 / 18,70 m²,2,yoxdur,127 000AZN,vasitəçi (agent),Qara Qarayevdə metronun çıxışında 2 otaqlı (düzəlmə)mənzil satışa təqdim olunur.Mənzilin ümumi sahəsi 70 kv m di.Mənzil yeni təmirdən çıxıb və təmirdən sonra yaşayış olmayıb.Binada qaz su işiq daimidi.Binanin 3 sürətli lifti var.Mənzilə baxmaq üçün buyurub əlaqə saxlaya bilərsiniz.Xidmət haqqı 1 %,32,"Qara Qarayev m.
"," Nizami r.
",,,,,,,
2562226,2022-01-13,Köhnə tikili,3 / 9,90 m²,3,var,112 000AZN,vasitəçi (agent),"Tecili Menzil satilir !!! Nesimi r 4 cu mkr dairesine yaxin 9 mertebeli Eksprmental layiheli binanin 3 cu mertebesinde umumi sahesi 90 kvm olan Qanuni 3 otaq Ela temirli menzil satilir !!! 
Heyetde QARAJ + 4 Tonluq cen Menzile aiddir ve qiymete daxildir...Ofisin xidmet haqqi 1 % ",77,"Memar Əcəmi m.
"," Nəsimi r.
"," 4-cü mikrorayon q.
",,,,,,
2562224,2022-01-13,Yeni tikili,3 / 19,150 m²,3,var,227 000AZN,vasitəçi (agent),"Tecili!!! Xetai metrosunun arxasinda ve Ag Seher bulvarina piyada 10 deqiqelik yerlesen yeni tikili binanin 17/3 mertebesinde QANUNI 3 OTAQLI VE KUPCALI (156KV ) olan podmayak menzil satilir ! Qaz su isiqi daimidir ! Bina yasayisa tehvil verilib! Binanin heyeti avtomobil dayanacaqi usaqlar ucun oyun meydancasi ve 7/24 muhafizesi var !

Etrafli melumat ucun elaawe saxlaya bilersiniz ( watsaap aktivdir ) !
.
Ofis xdimet haqqi 1% teskil edir !",33,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
2562220,2022-01-13,Yeni tikili,10 / 14,118 m²,3,yoxdur,178 000AZN,vasitəçi (agent),"Əla Təmir +Qanuni 3 otaqlı Mənzil
Əhmədli Baki Kinoteatrinin yaxinlığında yerləşən yeni tikili binada Qanuni 3 otaqlı Əla təmirli Mənzil satəşa təqdim olunur.Mənzilin ümumi sahəsi 118 kv m di.Mənzilin əla proyekti var.Otaqlar genişdi.Sanuzellər ayrı ayrıdı.Qaz su işiq daimidi.Sənəd müqavilədı tezliklə kupça veriləcək.Binanin yaninda məktəb bağça var.Mənzilə baxmaq üçün buyurub əlaqə saxlaya bilərsiniz.Xidmət haqqı 1 %",53,"Neapol dairəsi 
"," Əhmədli m.
"," Xətai r.
",,,,,,
2562219,2022-01-13,Yeni tikili,19 / 21,130 m²,3,var,175 000AZN,vasitəçi (agent),"NƏRİMANOV metrosuna piyada məsafədə yerləşən, YENİ tikililərdən biri olan Azinko yaşayış kompleksində 19cu mərtəbədə, QANUNİ 3 otaqlı, Kupçalı və Təmirli mənzil satılır. Qaz, su, işıq daimidir. Əlavə məlumat üçün əlaqə saxlayın. (whatsapp aktivdir)

Ofis haqqı 1 faiz!!!",62,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,,,
2562216,2022-01-13,Yeni tikili,12 / 18,140 m²,3,var,325 000AZN,vasitəçi (agent)," Səməd Vurğun küçəsi, “Tibb Universiteti”nin yanı 3 otaq,140 kv.m. olan mənzil satılır. Təmirdən sonra yaşayış olmayıb. Təmirdə yüksək keyfiyyətli materiallardan istifadə olunub. Bahalı parket, qapı, pəncərə, mətbəx mebeli, keyfiyyətli hamam aksesuarları ilə təchiz olunub. Bahalı kombi sistemi, qaz sobası, aspirator və.s. ilə təchiz olunub. Otaqlarının paralel yerləşməsi mənzilin binanın hər iki tərəfinə baxışını təmin edir. Yəni mənzil tam yelçəkəndir. Mənzilin 2 balkonu, 2 ədəd sanitar qovşağı var. Satışda qarajda var(qiymətə daxil deyil).
     	Binanın 24 saat qorunan geniş həyəti və yeraltı dayanacağı vardır. Bina bütün növ infrastruktur obyektlərinin-məktəblərin, metronun, aliş-veriş mərkəzlərinin və.s. yaxınlığında yerləşir. Real alıcı ilə qiymətdə razılığa gəlmək olar. Mənzilə istənilən vaxt baxış keçirmək mümkündür. Əlavə məlumat uçun əlaqə saxlaya bilərsiniz.
",121,"ASAN Xidmət №1 
"," Tibb Universiteti 
"," Nəsimi r.
",,,,,,
2562215,2022-01-13,Yeni tikili,13 / 18,86 m²,2,var,185 000AZN,mülkiyyətçi,"Təcili satılır!!!
Həydər Əliyev kompleksi ilə üzbəüz, Təhsil Nazirliyi-nin yanında, ""Messenat Holding "" tikinti Şirkətinin elit kompleksində. Qaz və Çıxarış ( KUPÇA) var. TAM 2 otaq. Əla təmirli bütün mebelləri və əşyaları ilə birlikdə mənzil satılır. 18 mərtəbəli binanın 13-cü mərtəbəsindədir,ümumi sahəsi 86 kv/m. 
Geniş mətbəx otağı. Quraşdırılmış mətbəx mebeli və məişət texnikası. Kombi sistemi. Döşəmə parket.  Qaz, su ,işıq daimidir. Yaşayış binasının 24/7. mühafizəli həyəti, yeraltı qarajı, müşahidə kameraları, 2 səssiz, sürətli liftləri. Bina infrastruktur cəhətdən əlverişli yerdə yerləşir. yaxınlığında, üç Böyük super market (Bravo, Araz market, Grand market) Orta məktəblər( 3 məktəb), Uşaq baxçaları var .
Mənzilin sahibiyəm, makler deyiləm.
Mənzilin qiyməti 185.000 Azn.
Cрочно продается!!!
Напротив комплекса Г. Алиева,рядом С МИНИСТЕРСТВОМ ОБРАЗОВАНИЯ.
В элитном комплексе от строительной компании "" Messenat Holding"".
Газ и Купчая. Продается 2-х комнатная квартира+ МЕБЕЛЬ И ТЕХНИКА.
Общая площадь 86 кв.м, 13 этаж 18 этажного дома.
Отличный, Качественный ремонт, пол паркет. Большая, светлая кухонная зона, встроенная мебель и техника. Система Комби.
Свет газ вода постоянно. 2 скоростных лифта фирмы, большой охраняемый двор с детской игровой площадкой, подземная парковка, круглосуточная охрана, элитный контингент, развитая инфраструктура.
Я собственник квартиры, не риелтор.

Цена квартиры составляет 185.000 манатов.

Urgently for sale !!!
Opposite the Heydar Aliyev complex, near the Ministry of Education, in the elite complex of the construction company ""Messenat Holding"". Bedroom, bathroom, kitchen, living room . The well-repaired apartment is for sale with all the furniture. It is located on the 13th floor of an 18 storey building with a total area of 86 sq / m. Spacious kitchen with furniture and appliances. Combi system, parquet flooring. Gas and all purchased documents. 24/7 of the residential building. guarded yard, underground garage, surveillance cameras, 2 fast elevators. The building is located in a convenient location in terms of infrastructure. Nearby, there are three large supermarkets (Bravo, Araz market, Grand market), secondary schools (3 schools), kindergartens.
I am the owner of the apartment, I am not a realtor.
The price of the apartment is 185,000 Azn.
",30,"Nərimanov r.
",,,,,,,,
2562213,2022-01-13,Yeni tikili,20 / 22,205 m²,4,var,298 000AZN,vasitəçi (agent),"Xətai metrosunun həmən yaxınlığında inşa edilmiş, qazlı, kupçalı binada möhtəşəm proektə malik dəniz və şəhər mənzərəli tam skvaznoy mənzil satılır. Mənzil ekskluziv olaraq, Çox aşağı qiymətə, sizin ünvanda satılır.Real Əmlak CEYHUN M",42,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
