id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2229990,2021-07-16,Yeni tikili,6 / 18,220 m²,4,var,270 000AZN,vasitəçi (agent),"QAZ+KUPÇA !!!

Nəsimi rayonunda 28 May metrosunun yaxınlığında radnoy 4 otaqlı podmayak mənzil satılır.Mənzilin gözəl proyekti var.Binada 24 saat mühafizə 2 sürətli lift yeraltıqaraj var.Real alıcılar narahat etsin...

OFİSİN XİDMƏT HAQQI 1% TƏŞKİL EDİR !!!",8,"Bakı Slavyan Universiteti 
"," Azərbaycan Dillər Universiteti 
"," Sirk 
"," 28 May m.
"," Nəsimi r.
",,,,
2229989,2021-07-16,Yeni tikili,11 / 16,34 m²,2,yoxdur,90 000AZN,vasitəçi (agent),"Təcili satılır!!!
Nərimanov rayonu Şəhər bağlarının
arxasında “Zümrüd Towers” premium
yaşayış kompleksində 34 kv/m
sahəsi olan, 16/11 mərtəbəsində 1 otaqdan 2 otağa düzəlmə təmirli 
mənzil 90000 manata satılır. ",23,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,,,
2229988,2021-07-16,Yeni tikili,10 / 12,138 m²,3,var,295 000AZN,vasitəçi (agent),"Ev Xətai metrosunun yaxınlığında yerləşir:
- Şəhərin ən təhlükəsiz hissəsində;
- 55 nömrəli məktəblə üzbəüz;
- 37-ci polis bölməsinin yanı;
- 3 otaq , 3 balkon;
- hər yerə çox yaxın məsafədə
- qapı qonşu həkimdir.",9,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
2229986,2021-07-16,Köhnə tikili,2 / 6,110 m²,4,var,320 000AZN,vasitəçi (agent),"В сердце столицы.
Метро Ичери Шехер (БакСовет).
Около Ахундовского садика.
В элитном здании,Архитектурного статуса.
Имеется Лифт.
Продается просторная 4-х комнатная с отличным ремонтом.Сквозной проект,светлые комнаты.
Вид на центральный проспект,высококачественный ремонт.
Сплит кондиционеры.Двери и мебель из натурального дерева.
",879,"Axundov bağı 
"," İqsadiyyat Universiteti 
"," Sovetski 
"," Dövlət İdarəçilik Akademiyası 
"," Nərimanov heykəli 
"," İçəri Şəhər m.
"," M.Ə.Sabir parkı 
"," Prezident parkı 
"," Səbail r.
"
2229985,2021-07-16,Yeni tikili,16 / 16,111 m²,3,var,175 000AZN,vasitəçi (agent),TƏCİLİ SATILIR !!!!!!!! Xətai metrosunun yanında yeni tikili 16 mərtəbəli binanın 16 ci mərtəbəsində 111 kv 3 otağa düzəlmiş 95% təmir olunmuş mənzil satılır. Bina tam yaşayışlı ve QAZLI+KUPCALI-dir . Ətraflı məlumat üçün əlaqə saxlaya bilərsiz.,9,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
2229984,2021-07-16,Yeni tikili,7 / 16,131 m²,3,var,195 000AZN,vasitəçi (agent),"Tbilisi pr/Neptun market/Qafqaz Orel
Rais MTK
3 otagli temirsiz menzil satilir.
Cixarish Var.
Vasitecilersiz! ",184,"Nəsimi r.
",,,,,,,,
2229983,2021-07-16,Yeni tikili,2 / 4,42 m²,1,var,32 000AZN,mülkiyyətçi,"Mənzil orta təmirlidir, sahibindən satilir",13,"Abşeron r.
"," Masazır q.
",,,,,,,
2229982,2021-07-16,Yeni tikili,11 / 17,57 m²,1,yoxdur,69 000AZN,mülkiyyətçi,Binada iki lift işləyir. Qazı işığı suyu daimi.Kupça.var.Qeydiyyatda heç kəs yoxdur.Eyvan dənizə panoramalıdır.Evin təmiri əla və keyfiyyətli materiallardan istifadə olunmuşdur.Evdə yaşayış.olmayıb.Özümüz üçün təmir etmişik.,24,"Neapol dairəsi 
"," Xətai r.
"," Köhnə Günəşli q.
",,,,,,
2229980,2021-07-16,Yeni tikili,18 / 22,125 m²,3,var,207 000AZN,vasitəçi (agent),"QAZ+KUPÇA ƏLA TƏKLİF !!!

Nəsimi rayonunda Olimpik starın yanında yeni tikilidə radnoy 3 otaqlı mənzil satılır.Mənzil əla təmirlidir.Təmirdə bahalı və keyfiyyətli materiallardan istifadə olunub.Mənzil gözəl proyekti var.Binada 24 saat mühafizə 2 sürətli lift var.Reaı alıcılar narahat etsin...

OFİSİN XİDMƏT HAQQI 1% TƏŞKİL EDİR !!!",15,"ASAN Xidmət №1 
"," Neftçi bazası 
"," Tibb Universiteti 
"," Nəsimi r.
",,,,,
2229978,2021-07-16,Yeni tikili,12 / 17,54 m²,2,var,128 000AZN,vasitəçi (agent),"Tecili satilir!
Sah Ismayil Xatai metrosuna yaxinliginda.
Tam temirli menzil.
Yasayish olmayib.",111,"ASAN Xidmət №2 
"," Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
2229976,2021-07-16,Köhnə tikili,3 / 6,80 m²,3,var,163 000AZN,mülkiyyətçi,"Nesimi rayonu. Bakixanov kuc. 22 sheherin en elit zonalarindan sayilan russ sefirliyin garshisinda 6 mertebeli eksperimental dash binanin orta blokunun 3- cu mertebesinde 4 otagdan 3 otaga duzelmish genish zal , umumi sahesi 80 kv olan temirli menzil satilir. Otaglar ayri ayridir, gaz, su , ishig daimidir. Menzilde istilik sistemi merkezidir. Infrastuktur cehetden menzil cox  elverishli yerde yerleshir. Yaxinligda metro Nizami, zabitler parki, baxca, mekteb, marketler var. Menzil yelcekendir, ( skvaznoydur ) iki balkonu var, biri heyete, biri Bakixanov kuc. baxir. Sened kupca ( cixarish )",10,"Tibb Universiteti 
"," Nəsimi r.
",,,,,,,
2229974,2021-07-16,Köhnə tikili,1 / 5,75 m²,3,var,94 000AZN,vasitəçi (agent),"COOOOX tecili satilir ! ! !

Deyerinden cox asagi qiymete ! ! !

Elmler metrosundan 5-6 deqiqe piyada araliqda Musabeyov parkinin yaninda 5/1 80kv qanuni 3 otaqli orta temirli menzil satilir.Qaz,su,isiq daimidir.Yaxinligda mekteb,baxca,market ve s. var.
Sirket haqqi 1%",41,"ASAN Xidmət №3 
"," Yasamal bazarı 
"," Elmlər Akademiyası m.
"," Yasamal r.
",,,,,
2229972,2021-07-16,Yeni tikili,2 / 4,40 m²,2,var,43 000AZN,mülkiyyətçi,Tecili satilir. Kupcasi var. Temirden sonra yasayis olmayib.,21,"Xırdalan
",,,,,,,,
2229971,2021-07-16,Yeni tikili,10 / 16,90 m²,2,var,185 000AZN,vasitəçi (agent),"Ekskluziv!
Nerimanov r-u.
Cidir Atcilig Merkeznin yaninda.
Ziya Bunyadov pr\Teymur Aliyeva ara kucesinde.
Yeni tikili binada 2 otagli,temirli menzil satilir.
Menzil orta blok,orta mertebede yerlesir.
Genish zal,boyuk metbex ve eyvani var.Aciq Menzere sehere ve cidir meydancasina.
Yasayis cox az olub.
Qaz\Kupca var.",487,"Ayna Sultanova heykəli 
"," Nərimanov r.
",,,,,,,
2229970,2021-07-16,Yeni tikili,11 / 16,45 m²,2,var,88 000AZN,vasitəçi (agent),"Yasamalrayonunda Sherifzade kucesinde 2 otaqli temirli menzil satilir., menzil 1 otaqdan 2 otaga duzelib metbex studio seklinde., binanin yaxinliginda mekteb bagca market park ve diger iase obyektleri var., usaqlarin eylenmesi ucun meydanca var., Binanın 24 saat mühafizəsi 2 sürətli lifti ve yeraltıqarajı var... REAL ALICILAR NARAHAT ETSİN !!! OFİSİN XİDMƏT HAQQI 1 % TƏŞKİL EDİR !!",15,"Yasamal bazarı 
"," İnşaatçılar m.
"," Yasamal r.
",,,,,,
2229969,2021-07-16,Yeni tikili,12 / 17,55 m²,2,var,130 000AZN,mülkiyyətçi,"В элитном комплексе Elite MTK.
Метро-станция Шах Исмаил Хатаи.
Высококачественный ремонт.Современный дизайн.Удобная перепланировка.
Гардеробная мини-комната.
 Востребованный этаж,прекрасная панорама.
-После ремонта не жили.
",697,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
2229968,2021-07-16,Köhnə tikili,4 / 9,48 m²,1,var,48 000AZN,vasitəçi (agent),"Əhmədlidə 9 mərtəbəli Leninqrad layihəli binanın binanın 4-cü mərtəbəsində normal təmirli 1 otaqlı mənzil satılır. Sənədləri qaydasındadır, kupçası var. Mənzil təcili satılır. Qaz su işıq fasiləsizdir.",20,"Əhmədli m.
"," Xətai r.
"," Əhmədli q.
",,,,,,
2229967,2021-07-16,Yeni tikili,16 / 18,104 m²,3,var,175 000AZN,vasitəçi (agent),"İpoteka ilə almaq istəyənlərin nəzərinə:
Rəsmi iş yeri.
İlkin ödəniş etməklə bizə müraciət edə bilərsiniz!

Çıxarışlı!

Bakı şəhəri,Binəqədi  rayonu,Əcəmi Naxçıvani küçəsində yerləşən yeni tikildə sahəsi 104 kv olan 3 otaqlı super təmirli mənzil satılır.Mənzil 18 mərtəbəli binanın 16-cı mərtəbəsində yerləşir.Qaz,su,işıq daimidir.İstilik sistemi kombidir.Binanın geniş həyəti və avtodayanacaqı var.Bina infrastruktur cəhətdən çox əlverişlidir",28,"Ayna Sultanova heykəli 
"," Binəqədi r.
"," 8-ci mikrorayon q.
",,,,,,
2229966,2021-07-16,Yeni tikili,3 / 17,140 m²,3,var,173 000AZN,vasitəçi (agent),"HORMETLI MUSTERILER !!!
TECILI SATILIR !!
Bineqedi rayonu , 7 ci mkr UNION PARK yasayis kompleksinde yerlsen 140 kvm qanuni 3 otaqli ela temirli menzil satilir , qaz,su,isiq damidir , Binanin yaxinliginda bagca,mekteb, market ve sare vardir , Xais olunur real aliclar narahat etsin , xidmet haqqi 1 % dir ,
QEYD : QEYD OLUNAN QIYMET ESYALIDIR (BUTUN ESYALAR BAHALIDIR _) ,ENDIRIM OLUNACAQ ...",18,"Binəqədi r.
"," 7-ci mikrorayon q.
",,,,,,,
2229965,2021-07-16,Yeni tikili,2 / 7,86 m²,2,var,65 000AZN,vasitəçi (agent),"продается 2 комнатная квартира под маяк 2/7 этажной новостройки пл 86 кв.м с отличной планировкой ,газ есть.Цена 65 000манат",47,"Sabunçu r.
"," Bakıxanov q.
",,,,,,,
2229963,2021-07-16,Köhnə tikili,1 / 9,70 m²,3,var,64 500AZN,mülkiyyətçi,"Menzil  17 mkr , Nur Şadlıq Sarayinin yaninda, Kiyev layihəsi, qanuni 3 otaq, 9/1 - ci mertebesi, 70 kvadratmetr, 2 bagli eyvani, telefonu, interneti. merkezi istilik sistemi, elave olaraq kombi sistemi, 2 eded kondisioner, metbex mebeli. Evdə nəmişlik yoxdur, quru əşya yigilasi zirzəmisi.   Sənəd: kupça. ",16,"Sumqayıt
",,,,,,,,
2229962,2021-07-16,Köhnə tikili,6 / 9,60 m²,2,var,92 000AZN,vasitəçi (agent),"9 mikryon. Mirçelal küçəsi. 
Elmed klinik/yani. 
2 otaq 3 otağa düzəlib.Merkezi istilik sistemi var. Kiyev pryekti  6/9.
Əla təmirli orta blok.
Ətrafli telefonda. ",30,"Memar Əcəmi m.
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,
2229961,2021-07-16,Köhnə tikili,1 / 2,106.9 m²,4,var,73 500AZN,mülkiyyətçi,"qaz,su,işıq daimi,ev telefonu,iki ədəd qaraj,qarajın biri panelli və lyukludur maşın ustaları üçün əlverişlidir,bina olsa da məhlə kimi həyətyanı sahəsi var bir sot ,əlverişli yerdə yerləşir real alıcıya endirim olacaq",15,"Gəncə
",,,,,,,,
2229960,2021-07-16,Köhnə tikili,8 / 9,60 m²,2,var,85 000AZN,vasitəçi (agent),Metro Qara Qarayevdə 9 mərtəbəli Leninqrad layihəli binanın 8-ci mərtəbəsində 2 otaqlı yaxşı təmirli mənzil satılır. Binada qaz su işıq daimidir. Sənədləri qaydadır.Kupçası var,31,"Qara Qarayev m.
"," Nizami r.
"," 8-ci kilometr q.
",,,,,,
2229959,2021-07-16,Köhnə tikili,7 / 9,130 m²,5,var,105 000AZN,vasitəçi (agent),Cox Tecili Satilir... Nesimi r 4 mkr da Cavadxan kucesinde 5 mertebeli binanin 2 ci mertebesinde radnoy 2 otaqli super temir olunmus menzil satilir...Istilik sistemi kombidir temirden sora yasayis olmayib bina cox elverisli yerdedir..Memar Ecemi metrosuna piyada 3 deq mesafede yerlesir binanin genis gozel yasil heyeti Yaninda mektebler baxcalar marketler var Seherin istenilen yerine masrut xetleri etrafli zeng vura bilersiz..Real aliciya endirim olacaq...OFIS HAQQI 1%,14,"Yasamal r.
",,,,,,,,
2229956,2021-07-16,Yeni tikili,15 / 18,66 m²,2,yoxdur,108 000AZN,vasitəçi (agent),"Azadliq metrosuna 200 metr mesafede !!!!

Temir olunub temirden sonra yasayis olmayib

Bina yasayislidir!!!!

18 mertebenin 15 ci mertebesinde yerlesir!!!!

Isiq su qaz daimidir!!!!

Binada Podmayak qiymeti 1400 azndir!!!!

Ofisin xidmet haqqi 1 %",48,"Azadlıq Prospekti m.
"," Binəqədi r.
"," 8-ci mikrorayon q.
",,,,,,
2229955,2021-07-16,Yeni tikili,2 / 20,54 m²,1,var,56 500AZN,vasitəçi (agent),"TƏCİLİ ! SATILIR, 2 Otağa rahat düzəltmək mümkündür. gözəl layihəsi var. Xətai Park yaşayış kompleksi  Premium klass. yüksək səviyyəli tikinti şirkəti. Bina tam hazırdı, suyu, qazı, işığı daimidir. Binanın geniş həyəti, 5 mərtəbəli parkink var. Binada 24 saat mühafizə xidməti, böyük supermarket(bravo), fitnes, uşaq baxçası, restoran və müxtəlif xidmət sahələri fəaliyyət göstərəcək. Təcili satıldığı üçün real qiymətdən aşağı verilir. Çıxarışı var, ipoteka yolu ilə almaq istəyənlər də müraciət edə bilər.",14,"Xətai r.
"," Əhmədli q.
",,,,,,,
