id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
2770784,2022-05-09,Yeni tikili,9 / 20,120.2 m²,3,var,290 000AZN,mülkiyyətçi,"TƏCİLİ…SATILIR…

Vasitəçilərdən xahiş olunur narahat etməsinlər. 
Tbilisi prospektine, 8 Noyabr və 20 Yanvar metrolarına yaxın. Yeni tikili binada əla təmirli mənzil.
Heydər Əliyev adına idman-konsert kompleksi və Nəqliyyat nazirliyinin yaxınlığında. 
Kompleksin geniş həyəti,yerüstü və yeraltı parkinqi var. Bina böyük supermarketlər, məktəb,bağça, fitnes və başqa iaşə obyektlərinə yaxın ərazidə yerləşir. Mənzil hal-hazırda kirayədədir. ",246,Tibb Universiteti Nəsimi r.
2778108,2022-05-09,Yeni tikili,2 / 16,80 m²,2,var,117 500AZN,vasitəçi (agent),"TƏCİLİ!!!
~
🔹S A T I L I R
📍Ünvan: 9 mkr, Zərifə Əliyeva klinikasının yaxınlığında
• Yeni tikili
• Mərtəbə 2/16
• Otaq sayi 2
• Sahə 80 kvm
• TAM Temirli
• Qiymət 117700₼
• Qeyd Mənzildə Qaz, su, işıq daimidir. İstilik sistemi kombidir. KUPÇA var. Mənzil 1 otaqdan 2 otağa düzəlmədir. İPOTEKAYA YARARLI!!! Yaxınlıqda məktəb, bağça, marketlər, apteklər və digər lazımi bütün iaşə obyektləri mövcuddur.

Elave melumat ucun zeng edin
~
Şirkət haqqı 1%",118,Binəqədi r.
2778107,2022-05-09,Yeni tikili,2 / 16,140 m²,4,var,350 000AZN,vasitəçi (agent),"Yasamal r.Elmlər m/s.H.Cavid prospekti.Qaz-ı və Çıxarışı(Kupça) olan 16 Mərtəbəli yeni tikili binanın 2-ci mərtəbəsində ümumi sahəsi 140 kv. olan,3 otaqlıdan 4 otaqlıya düzəlmiş əla təmirli mənzil satılır.Mənzil 4 otaqlı mənzildən seçilmir(bütün otaqları və mətbəxi 1-ci işıqladır və hər biri ayrı-ayrıdır).Mənzildə təmirdən sonra yaşayış olmayıb.Binada 2 sürətli lift, 24 saat mühafizə xidməti,yeraltı və yerüstü dayanacağı və s.var.Binanın yaxınlığında orta-özəl-ali məktəblər,uşaq bağçaları,liseylər,supermarket,avtobus dayanacaqları və s. yerləşir. Mənzilin qiyməti 350.000 Azn",12,Elmlər Akademiyası m.İncəsənət və Mədəniyyət Un. Yasamal r.
2778104,2022-05-09,Köhnə tikili,5 / 9,42 m²,3,var,95 000AZN,vasitəçi (agent),"!!!TECİLİ!!!

!!!KUPÇALI!!!
Azadlıq prospekti Kirov pasyolkasi . 2 otaqdan 3 otağa düzəlmə FULL TƏMİRLİ , Əşyalı mənzil satılır. 
ƏTRAFLI MƏLUMAT ÜÇÜN ƏLAQƏ SAXLAYIN.
OFİS HAQQI 1% TƏŞKİL EDİR!!!",37,Binəqədi r.
1883816,2022-05-09,Yeni tikili,6 / 12,96 m²,2,yoxdur,193 000AZN,mülkiyyətçi,"
28 may metrosunun ikinci cixishina yaxin yeni tikilmish 12  mertebeli binanin 6ci mertebesinde muqavile uzre 96 , ilkin qeydiyyat ( cixarish evezi ) senedinde 84 kvm olan muasir uslubda zovqle temir edilmish menzilimi satiram. Menzil bahali temir olunub. Her otaqda kondisioner, metbex mebeli, kolidorda shkaf, lyustr ve perdeler yeni ve bahalidir. Ev butun isti poldur. Yataq otaginin qarderobu var. Hamamda hem vanna hemde dush kabine var. Binada yashayish var, su, qaz ve ishiq daimidir. Alqi satqi notariatla olacaq. Elave sual yaranarsa zeng ede bilersiniz. Xahish edirem vasiteciler narahat etmesin!",10,Bakı Slavyan Universiteti Azərbaycan Dillər Universiteti 28 May m.Nəsimi r.
2778103,2022-05-09,Yeni tikili,12 / 21,74 m²,3,var,100 000AZN,vasitəçi (agent),"Yeni Yasamalda, 21 mərtəbəli binanın 12-ci mərtəbəsində 2 otaqdan 3 otağa düzəlmə mənzil satılır.Mənzildə kombi sistemidi. Bina nfrastruktur çəhətdən çox əlverişli yerdə yerləşir, yaxın məsafədə məktəb, uşaq bağçası, avtobus dayanaçağı, marketlər və digər iaşə obyektləri var. ",477,Yasamal r.Yeni Yasamal q.
2778102,2022-05-09,Yeni tikili,17 / 21,153 m²,3,var,320 000AZN,vasitəçi (agent),"Yasamal r.Elmlər m/s.H.Cavid prospekti.Mirvari Park Yaşayış Kompleksi.Qaz-ı və Çıxarışı(Kupça) olan 21 Mərtəbəli yeni tikili binanın 17-ci mərtəbəsində ümumi sahəsi 153 kv. olan,3 otaqlı təmirsiz mənzil satılır.Mənzilin qazı,suyu,işığı daimidir.Binada 2 sürətli lift, 24 saat mühafizə xidməti,yeraltı və yerüstü dayanacağı və s.var.Binanın yaxınlığında orta-özəl-ali məktəblər,uşaq bağçaları,liseylər,supermarket,avtobus dayanacaqları və s. yerləşir. Mənzilin qiyməti 320.000 Azn",15,Yasamal r.
2778101,2022-05-09,Yeni tikili,7 / 16,180 m²,3,var,349 000AZN,vasitəçi (agent),"TECİLİ!!!!

Nesimi rayonu, Cəlil Məmmədquluzadə küçəsi,  (KƏPƏZ HOSPİTALIN ÜSTÜ)
 Geniş, işıglı,ƏLA TƏMİRLİ 3 otaglı(2 isti pol və jakuzili hamam otağı) geniş mənzil. Coğrafi şəhərin mərkəzində, monolit komfort-plus “Kəpəz MTK” kompleksində yerləşir. Uğurlu tərtibin nəticəsi olarag sahədən səmərəli istifadə etməyə imkan verir. Mənzil 16 mərtəbəli binanın 7 ci mərtəbəsində, bahalı klassik təmirli, bahalı palıd qapılar, 3 metr hundurluyu olan tavan, geniş otaglı (tək zal otağı 50 kv.m dir) oval 270 dərəcə dənizə və şəhərə panorama yaradan eyvanlar. Ətraf ərazi inkişaf etmiş bir infrastruktura malikdir. Kompleks həm mühafizəçilər, həm də kameralar tərəfindən qorunur, uşaqlar üçün əlverişli qapalı oyun meydançası, yeraltı qaraj. Piyada məsafəsində, məktəb, marketlər, apteklər, gözəllik salonları. UMUMİ SAHE 180 KVMDİR.
 Qaz və Kupça mövcüddür.
 İpoteka krediti üçün yararlıdır.
 Bəzi əşyaların galıb galmamağı danışıqdan aslıdır.
Etrafli melumat ucun elage saxlaya bilersiniz.

SİRKET XİDMET HAQQİ 1%",14,8 Noyabr m.Nəsimi r.
2778099,2022-05-09,Yeni tikili,2 / 14,178 m²,3,var,345 000AZN,mülkiyyətçi,"3 otaqlı super təmirli ev, Heydər Əliyev prospekti Rəssamlıq akademiyasının arxasında yerləşir,evin iki eyvanı 3 sanitar qovşağı vardır.Skvaznoydur. Elite MTK.
Qaz Kupça var.",2248,Rəssamlıq Akademiyası Montin bazarı Nərimanov r.
2778098,2022-05-09,Yeni tikili,7 / 16,59 m²,1,var,116 000AZN,vasitəçi (agent),"Nərimanov rayonu, Qarabağ küçəsi, Təhsil Nazirliyi, ""Şərq"" bazarı və ""Heydər Əliyev"" Mərkəzinə yaxın ""East Park"" Premium Yaşayıs kompleksində yeni tikili binada mənzil satıram. Mənzil yaxşı təmirli və yelçəkəndir. Orta blokdu. Mənzildə əşyalar yenidir. ƏŞYALARLA BİRGƏ SATILIR. KUPÇA VAR. İPOTEKAYA YARARLIDI. İstilik sistemi kombi. 2 ədəd sürətli Siqma liftlər. 24 saat mühafizə xidməti. Yerləşdiyi ərazi geniş infrastruktura malikdir. Yanında məktəblər, marketlər, mağazalar şəbəkəsi, müxtəlif iaşə obyektləri fəaliyyətdədir. BİNA YÜKSƏK KEYFİYYƏTLİ TİKİNTİ MATERİALLARI İLƏ İNŞA OLUNUB, YÜKSƏK STANDARTLARA CAVAB VERİR. Ofis haqqı 1%.Endirim olacaq.",27,Nərimanov r.
2777313,2022-05-09,Yeni tikili,4 / 16,245 m²,4,var,392 000AZN,vasitəçi (agent),"Nəsimi r.Azadlıq prospekti.Nəsimi Bazarı və Ağ Çiçəyimin yaxınlığı.Qaz-ı və Çıxarışı (Kupça) olan 16 mərtəbəli Elit Yeni tikili binanın 4-cü mərtəbəsində ümumi sahəsi 245 kv.olan 4 otaqlı təmirsiz mənzil satılır.Binada 2 sürətli lift,24 saat mühafizə,geniş həyət,uşaq meydançası,yeraltı dayanacaq və s.var. Binanın yaxınlığında orta məktəblər,liseylər,uşaq bağçaları,parklar, super-marketlər, avtobus dayanacaqları və s.yerləşir.Mənzilin Qiyməti 392.000 Azn",9,Nəsimi bazarı ASAN Xidmət №1 Nəsimi r.
2777296,2022-05-09,Köhnə tikili,9 / 9,48 m²,2,var,60 000AZN,vasitəçi (agent),COOOX COOOX TECİLİ KUPCALİ İPOTEKAYA YARARLİ Yasamal r yeni yasamal qesebesi Esed Ehmedov kucesi Bizim marketin arxasi abadlamis heyet poctun binasi 9 mertebeli binanin 9 cu mertebesinde 1 otaqdan 2 otaga duzeldilmis yaxsi temirli menzil satilir Menzil ortadir uqlovoy deyil İstilik sistemi merkezidir yaxinliqda mekteb baxca boyuk supermarketler marsurut xetleri herekekt edirler Bir sozle erazi btun infrastrukutlarla ehate olunmusdur Ciddi sexsler elqe saxlasin OFİS HAQQİ alan terefinden 1% odenilecek,87,İnşaatçılar m.Yasamal r.Yeni Yasamal q.
2778082,2022-05-09,Yeni tikili,15 / 18,112 m²,3,var,230 000AZN,vasitəçi (agent),"Eksluziv Qaz-Kupca var Yasamal Rayonu Elmler Akademiyasi ve Insaatcilar metrolarina yaxin erazide 18 mertebeli binanin 15-ci mertebesinde 2-otaqdan 3-otaqa duzelme Ela temirli pol skvaznoy menzil satilir.Umumi sahesi 111 kv2 Kupcada 97.4 qeyd edilib.Yaxinliqinda Park,Supermarket,Mekteb,yerlesmekdedir.Menzil 800 azn e Uzun muddetli icareye verilib. Real musteriler elaqe saxlaya biler...",10,ASAN Xidmət №3 Yasamal bazarı Elmlər Akademiyası m.Yasamal r.
2636475,2022-05-09,Yeni tikili,8 / 18,110 m²,3,var,220 000AZN,vasitəçi (agent),Gənclik metrosuna yaxın Odlar Yurdu Universitetinin yanında yeni tikili 18 mərtəbəli binanın 8 ci mərtəbəsində ümumi sahəsi 110 kv olan 3 otaqlı əla təmirli mənzil satılır. Binada mərkəzi istilik sistemi mövcuddur. Sənəd KUPÇADIR. Mənzilin şəhərə panaraması var. İkisi yataq otağında biri ümumidə olmaqla 3 sanuzel mövcuddur. Ətraflı məlumat üçün əlaqə saxlaya bilərsiz. ,726,Nərimanov r.
2778091,2022-05-09,Yeni tikili,4 / 16,138 m²,3,var,227 000AZN,vasitəçi (agent),"Nəsimi r.Azadlıq prospekti.Nəsimi Bazarı və Ağ Çiçəyimin yaxınlığı.Qaz-ı və Çıxarışı (Kupça) olan 16 mərtəbəli Elit Yeni tikili binanın 4-cü mərtəbəsində ümumi sahəsi 138 kv.olan 3 otaqlı təmirsiz mənzil satılır.Binada 2 sürətli lift,24 saat mühafizə,geniş həyət,uşaq meydançası,yeraltı dayanacaq və s.var. Binanın yaxınlığında orta məktəblər,liseylər,uşaq bağçaları,parklar, super-marketlər, avtobus dayanacaqları və s.yerləşir.Mənzilin Qiyməti 227.000 Azn",8,Nəsimi bazarı ASAN Xidmət №1 Nəsimi r.
2778089,2022-05-09,Köhnə tikili,1 / 9,150 m²,4,var,165 000AZN,mülkiyyətçi,Çox təcili yaxşı təmirli əşyalı gir yaşa mənzil satılır . Mənzil infrastruktur cəhətdən çox gözəl yerdə yerləşir. Binanın yanında məktəb bağça poliklinika aptek marketlər avtobus dayanacağı yerləşir. Standart köhnə tikili bina layihəsi deyil eksperimental layihəli binadır. Otaqlar geniş işıqlıdır. Mənzilin 2 girişi var blok və şəxsi həyətindən. Həm mərkəzi istilik sistemi ilə təchiz olunub həm də kombi ilə. Mənzil obyekt kimi də yararlıdır.,31,Nərimanov r.
2778087,2022-05-09,Yeni tikili,10 / 18,174 m²,4,var,310 000AZN,vasitəçi (agent),"Nəsimi r.8 Noyabr m/s-nın çıxışı.Rahat Marketin yaxınlığı.Qaz-ı və Çıxarışı(Kupça) olan 18 Mərtəbəli yeni tikili binanın 10-cu mərtəbəsində ümumi sahəsi 174 kv. olan,4 otaqlı mənzil Bəzi Əşyaları ilə birlikdə satılır.Mənzil yelçəkəndir(skvaznoy).Mənzilin 2 eyvanı(balkon),3 sanitar qovşağı var.Mənzilin istilik sistemi Kombidir,sənədi Çıxarışdır(Kupça).Binada 2 sürətli lift, 24 saat mühafizə xidməti,yeraltı və yerüstü dayanacağı və s.var.Binanın yaxınlığında orta-özəl-ali məktəblər,uşaq bağçaları,liseylər,supermarket,avtobus dayanacaqları və s. yerləşir. Mənzilin qiyməti 310.000 Azn",8,8 Noyabr m.Bakı Asiya Universiteti Nəsimi r.
2778086,2022-05-09,Köhnə tikili,3 / 9,65 m²,3,var,98 500AZN,vasitəçi (agent),"Baki seheri Nerimanov rayonu Genclik metrosuna 5-10 deqiqelik piyada mesafede .2 otaqdan 3 otaga duzeldilmis temirli,esyali menzil satilir.Menzil TECILI satilir.Elave melumat ucun zeng edin.Ofis haqqi 1% teskil edir.",97,Nərimanov r.
2778085,2022-05-09,Yeni tikili,5 / 6,71 m²,3,yoxdur,64 000AZN,mülkiyyətçi,"Təcili satılır 
Masazır q Qurtuluş 93 yaşayış kompleksi 
6 mərtəbənin 5 i, 71 kv 3 otaq 
tam təmirli ,yaşayışlı ,parka-həyətə balkonu,dayanacağın arxasl,yol kənarı 
Mərkəzi istilik sistemi, 
Sənəd müqavilə 
Endirim olunacaq",13,Abşeron r.Masazır q.
