id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
2237866,2021-09-30,Yeni tikili,12 / 14,68 m²,1,yoxdur,55 000AZN,mülkiyyətçi,"Mənzil Çarbag MTK-nın binasında yerləşir. İki otaqa çevirmək üçün əlverişli proyekti var. Hazır faizsız kreditdədir . İlkin ödəniş 55000 Azn , 18 ayda 2230 Azn... ✨ Komleks 24 saat mühafizə və kamera nəzarət sistemi ilə təchiz olunub, yeraltı dayanacaqı var. Məhəllədə idman meydançası, uşaq istirahət mərkəzi, istirahət zonası və s. mövcuddur.",1334,"Şərq bazarı 
"," Nərimanov r.
",,,,,,,,
2372176,2021-09-30,Yeni tikili,4 / 18,100 m²,4,yoxdur,170 000AZN,vasitəçi (agent),"8 Noyabr m/st və Tbilisi prospektinin yaxınlığında yeni inşa edilmiş 18 mərtəbəli yaşayış kompleksinin 4-cü mərtəbəsində, ümumi sahəsi 100 kv/m olan 2 otaqdan 4 otağa düzəlmiş əla təmirli mənzil satılır. Mənzildə kombi sistemidir, döşəmə parketdir, s/q ayrıdır, mətbəx, dəhliz və s/q isti poldu. Mənzilin hər bir şəraiti var. Qaz, ışıq, su daimidir. Binanın yeraltı qarajı və 24 saat mühafizə edilən, istirahət üçün hər bir şəraəti olan geniş həyəti mövcuddur. Binanın ətrafında məktəb, baxça, bank, aptek, mağazalar, super marketlər və digər iaşə obyektləri mövcuddu. Real alıçıya endirim olunaçaq.",33,"Tibb Universiteti 
"," Nəsimi r.
",,,,,,,,
2314341,2021-09-30,Yeni tikili,3 / 17,122 m²,3,var,165 000AZN,vasitəçi (agent),"Yasamal rayonu , Yeni Yasamal qəsəbəsində , Bizim marketin yaxınlığında yerləşən , KUPCALI 17 mertebeli binanin 3-cu mertebesinde , sahesi 122 kv.m olan , 3 otaqli , ela təmirli mənzil satılır. 
Mənzildə su,işıq,qaz daimi fasiləsiz verilir. 
Mənzil yüksək səviyyədə təmir olunub. Binanın geniş həyəti, uşaq əyləncə parkı, 24saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir. 
Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib. 
",11,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,,
2372177,2021-09-30,Köhnə tikili,1 / 1,100 m²,3,var,52 000AZN,mülkiyyətçi,Salam her vaxdiniz heyet evi satilir sexsi evimdi ev dovlet yol polisinin yaxinliginada tam yola yaxin nihat marketin yaninda mekteb ve baxca tecili tibbi yardim marketler yaninda tam yola yaxin ve 3 otaqli bir masinli heyeti tam cut dasala tikili ve zaborun icinde su qaz isiq ve her seyi var telfon wifi var ve maraqlanan sexsler telfonda melumat verer bilerem orta temirli 7 dasli kursusuu var ve etrafli zeng vurun melumatlandirim senet belediyye seneti,39,"Binəqədi r.
"," Binəqədi q.
",,,,,,,,
2372178,2021-09-30,Yeni tikili,6 / 17,123 m²,3,var,275 000AZN,vasitəçi (agent),"Район пр.АЗАДЛЫГ,заселенный комплекс,газ+купчая,6\17эт.3-х комнатная,пл.123квм.свежий ремонт,встроенная кухня,2с\у душ  кабина,.пол подогрев,комби система,прачечная,большой холл, балконына город.Охр.двор,паркинг.",235,"Bakı Slavyan Universiteti 
"," Azərbaycan Dillər Universiteti 
"," 28 May m.
"," Nəsimi r.
",,,,,,
2372179,2021-09-30,Köhnə tikili,5 / 9,120 m²,5,var,135 000AZN,vasitəçi (agent),"5 otaqlı mənzil,Xalqlar metrosuna yaxın,Siyaqut Restoranın yanı,Leninqrad,Kombi sistem",38,"Xalqlar Dostluğu m.
"," Nizami r.
",,,,,,,,
2372180,2021-09-30,Yeni tikili,16 / 20,134 m²,3,var,185 000AZN,vasitəçi (agent),"Yasamal rayonu, 20  yanvar metrosunun yaxinliqi  , 20 mertebeli  binanin  16-ci  mertebesinde  yerləşən , sahesi  134  kv.m olan , 3 otaq , tam təmirli mənzil satılır. 
Mənzildə su,işıq,qaz daimi fasiləsiz verilir. 
Mənzil yüksək səviyyədə təmir olunub. Mənzildə təmirdən sonra yaşayış olmayıb.
Binanın geniş həyəti, uşaq əyləncə parkı, 24saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir. 
Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib. 
",8,"Yasamal bazarı 
"," İnşaatçılar m.
"," Yasamal r.
",,,,,,,
2314304,2021-09-30,Yeni tikili,13 / 16,52 m²,2,yoxdur,108 900AZN,vasitəçi (agent),"TECILI!!!!    BU VARYANT BIR 
                   DAHADUSMEZ !!!                                             Xetai metrosunun yaxinliqinda ""XETAI LIGHT"" da 1 otaqdan 2 otaqa duzeldilmis menzil satilir! Temir superdi ! Temirde keyfiyyetli materiallardan istifade olunub ! Yeni temir olunub ve menzilde yasayis olmayib ! BinayaKUPCA VERILIR!!! Sened Muqaviledir !! binanin genis heyeti ve
yeralti avtomobil dayanacaqi var!Qaz su isiq daimidir! Ofis haqqi 1%",53,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,,
2372181,2021-09-30,Yeni tikili,13 / 16,132 m²,3,var,153 000AZN,vasitəçi (agent),"Yasamal rayonu , Yeni yasamal qəsəbəsində, Bizim marketin yaxınlığında Kupcali , 16 mertebeli binanin 13-cu mertebesinde , 132 kv.m sahesi olan ,   4 otaqdan 3-ə düzəlmiş , tam təmirli mənzil satılır. Mənzildə su,işıq, daimi fasiləsiz verilir. ",8,"Yasamal bazarı 
"," İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,,,
2372182,2021-09-30,Yeni tikili,16 / 17,230 m²,4,var,360 000AZN,vasitəçi (agent),Yeni tikili bina kohne nesimi bazarina yaxin erazide yerlesir otaqlar tam temirlidir gozel menzeresi var.senedleri qaydasindadir,25,"Tibb Universiteti 
"," Park Zorge 
"," Rusiya səfirliyi 
"," Sevil Qazıyeva parkı 
"," Nəsimi r.
",,,,,
