id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
2572666,2022-01-27,Yeni tikili,18 / 18,128 m²,4,var,128 000AZN,mülkiyyətçi,"KUPÇALI. Dəyərindən ucuz qiymətə satıram TƏCİLİ satıram. İpotekaya yararlı. Öz evimdir. Ayaq ilə Həzi Aslonov metrosuna 5 dəq məsafədə. Xaricə gedeceyimə görə Dəyərindən ucuz qiymətə satıram, Neapol kruqunun yanında Afrodita tərəfdə. 4 otaq+metbex+sanuzil. Hamamda isti pol var. Yenilikçə 0-dan super temir etmişəm. Qİymət razılaşmaq olar. Sənədləri tam qaydasındadır. Şəhər mənzərəsi vardır.",598,"Xətai r.
",,,,,
2587385,2022-01-27,Yeni tikili,3 / 18,81.6 m²,2,var,110 000AZN,vasitəçi (agent), TƏCİLİ!!!!! Xətai .ray. Əhmətli m.st cixişinda yeni tikili binan 18 mərtəbəli binanin 3 mərtəbəsində sahəsi 81 kv.m olan  2 otaqli temirli məzil satilir.Pol parketdir.Sened kupcadir.Ipatekaya Yararlidir ,88,"Əhmədli m.
"," Xətai r.
",,,,
2589830,2022-01-27,Yeni tikili,12 / 19,135 m²,3,var,232 000AZN,vasitəçi (agent),"TƏCİLİ!!!Qiymətə Endirim olundu!!! 
Neriman Nərimanov metrosu yaxınlığında (piyada 5 dəqiqə) Faiq Yusifov küçəsi
82 nömrəli orta məktəbin yanında
19 mərtəbəli yeni tikili binanın 12 -ci mərtbəsində
ümumi sahəsi 135 kvm. olan
3 otaqlı mənzil satılır.
Mənzil təmirlidir.
Çox yüngül kosmetik işlərə ehtiyac var.
Bina infrastruktur cəhətdən əlverişli ərazidə yerləşir.
Sənəd Çıxarış-Kupça
Əgər, siz də daşınmaz əmlak almaq və ya satmaq istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz...
Alıcının Kommisiya haqqı 1 % təşkil edəcək.",242,"Nəriman Nərimanov parkı 
"," Nəriman Nərimanov m.
"," Nərimanov r.
",,,
2589827,2022-01-27,Yeni tikili,5 / 17,63 m²,1,var,107 000AZN,mülkiyyətçi,"
Bulvarla üzbəüz yerləşir.Yaxınlığında Bravo,BazarStore,məktəb,Binanın altında Baxça mövcuddur
(Su idman Sarayının qarşısı)Binada Qaz Su İşıq Daimidir.Hər otaqdan balkona çıxış var.
Sənədi kupçadır.3ədəd lift var
Ev əşyalı satılır.Şəxsi evimdir
63 kvadrat",43,"Səbail r.
"," Bayıl q.
",,,,
2589826,2022-01-27,Yeni tikili,12 / 20,82 m²,2,var,155 000AZN,vasitəçi (agent),"HÖRMƏTLİ MÜŞTƏRİLƏR !!!
TƏCİLİ DƏYƏRİNDƏN AŞAĞI MƏNZİL SATILIR !!!
Səbail rayonu, Oxford məktəbin yanında yeni tikili elite yaşayış kompleksində 20 mərtəbənin 12-ci mərtəbəsində yerləşən 82 kv.m olan dənizə möhtəşəm panoramalı qanuni 2 otaqlı studio tipli super təmirli mənzil satılır. Mənzil əşyalı da satıla bilər. Binada qaz, işıq, su sistemi ilə təchiz olunub. Binanın 24 saat mühafizə xidməti mövcuddur. İstilik kombi sistemi, parket döşəmə, uşaq meydançası var.
Bina infrastruktur cəhətdən əlverişli yerdə yerləşir, ətrafında market, məktəb,uşaq bağçası,
restoranlar, kafelər, avtobus dayanacağı var.
Xidmət haqqı 1 % dir. REAL ALICILAR ƏLAQƏ SAXLASIN!!!
QEYD (KUPÇA VAR, İPOTEKA KREDİTİNƏ YARARLIDIR.)
",14,"Şəhidlər xiyabanı 
"," Səbail r.
"," Badamdar q.
",,,
2589822,2022-01-27,Köhnə tikili,9 / 9,79 m²,3,var,125 000AZN,vasitəçi (agent),MƏTNİ  DİQQƏTLƏ  OXUYUN !!!   STATISTIKA  KOMITƏSİNƏ YAXIN  İZMİR  Küçəsində  HƏYAT  RECENSLƏ  üzbəüz  9 - mərtəbəli  LENİNQRAD  Layihəli  binada  3 - otaqlı  mənzil  satılır.  Otaqlar  ayrı  ayrıdır  Sağlam  mənzildir  orta  Blokdur  döşəmə  parketdir  2 - dənə  balkonu  var.  Binanın  TƏZƏ  LİFTİ  Geniş  həyəti  mövcuddur.  Çox  sərfəli  qiymətə  satılır  və  çox  ideal  yerdə  yerləşir ətrafında  bütün  infrostruktur  mövcuddur .,130,"İzmir parkı 
"," M.Hüseynzadə parkı 
"," İdman kompleksi 
"," Nəsimi r.
",,
2589819,2022-01-27,Yeni tikili,4 / 16,113.1 m²,2,yoxdur,215 000AZN,vasitəçi (agent),"✔Nerimanov Metrosu, Heyder Eliyev Merkezinin yani
✔Zumrud Rezidence
✔Sahe 113.09 kv.m
✔ela proekt
✔2 otaqdan 3 otaga cevirmek mumkundur.
✔qaz, su, isiq 24 saat
✔merkeze ponorama
✔binanin cox genis heyeti, usaq meydancasi, yeralti qarahi
diger melumatlar ucun zeng edin. ",17,"Nəriman Nərimanov parkı 
"," Nəriman Nərimanov m.
"," Nərimanov r.
",,,
2589816,2022-01-27,Yeni tikili,7 / 14,170 m²,4,var,315 000AZN,vasitəçi (agent),Tecili olaraq satilir.Nerimanov rayonu Hesen Eliyev kucesi Genclik metrosuna 5 deqiqelik mesafede KRAL sadliq sarayina yaxinliqda  yerlesir.Menzilin ela proyekti var.Holl ve Metbexi Isdi Poldur.menzilin Qazi ve Kupcasi var real aliciya endirim olacaq.,58,"Gənclik m.
"," Respublika stadionu 
"," Nərimanov r.
",,,
2589814,2022-01-27,Yeni tikili,12 / 16,77 m²,2,var,138 600AZN,vasitəçi (agent),"Təcili!
Nərimanov rayonu, Şuşa şadlıq sarayı ilə üzbəüz, Çarbağ yaşayış kompleksində 2 otaqlı təmirsiz mənzil satılır. Binada qaz var, sənədi çıxarışdır(kupça). 
Kompleksin 24 saat mühafizə olunan həyəti, yeraltı 2 mərtəbəli parkinqi və 2 ədəd sürətli səssiz lifti var.

Kompleks, üç korpusdan ibarət olan 16 mərtəbəli yeni tikilimonolit texnologiyası ilə tikilib.

Bina təbii daş aqlay və rənglənmiş üzlüyü olan kombi fasadına malikdir.

Hər blokda müasir Sigma markalı liftlər qurulub.

Yeni tikili ehtiyat elektrik generatoru, peykTV, internet və telefon iıə təchiz olunmuşdur.",15,"Şərq bazarı 
"," Nərimanov r.
",,,,
2589813,2022-01-27,Köhnə tikili,5 / 9,80 m²,3,var,123 000AZN,vasitəçi (agent),"İDEAL TƏKLİF 
İPOTEKAYA YARARLI
9-cu mkr Cavad xan küçəsi Göz kilnkasının yaxnlığında yerləşən Lelinqrad Lahiyyəli 9 məritəbəli binanın 5-ci məritəbəsində Radnoy 3 otaqlı yaxşı təmirli mənzil satılır. Mənzildə qaz, su, işıq daimidir isdilik sistemi Konbi Mərkəzdə var bina çox gözəl və əlverişli ərazidə yerləşir səliqəli məhləsi var əlavə olaraq binanın yaxınlığında Məktəb Uşaq baxcası super marketlər və s. Mövcuddur sənədlər qaydasındadı ipotekaya yararlıdı əlavə məlmat alamaq üçün buyurub zəng edə bilərsiz.",59,"Zərifə Əliyeva adına park 
"," Nəsimi m.
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,
