id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2585464,2022-01-25,Köhnə tikili,4 / 5,85 m²,3,var,175 000AZN,vasitəçi (agent),"Şəhərin mərkəzi küçələrində olan Ələskər Ələkbərov küçəsində H.Cavid bağının yanı KLASSİK STALİNKA layihəli binada orta təmirli 3 otaqlı mənzil
Polu parket
Tavan hündürlüyü h=3.2 m
Otaqların girişi ayrıdır
Yelçəkən (skvaznoy)
Texniki universitet, Memarlıq İnşaat və BDU universitetlərinə yaxın
Mənzilin yeləşdiyi ərazidə supermarket,məktəb və uşaq baxçası var
Elmlər akademiyası metrosuna yaxın
İD:438821",11,"Hüseyn Cavid parkı 
"," Elmlər Akademiyası m.
"," Texniki Universiteti 
"," Yasamal r.
",,,,,
2581259,2022-01-25,Köhnə tikili,2 / 5,32 m²,1,var,58 000AZN,vasitəçi (agent),"Ecemi metrosunun cixisomda 2 otaga duzeldilmis fransiz layiheli menzil.Menzil orta temirlidir,otopleniya var.",101,"Memar Əcəmi m.
"," Nəsimi r.
"," 3-cü mikrorayon q.
",,,,,,
2585463,2022-01-25,Köhnə tikili,7 / 9,46 m²,2,var,104 000AZN,vasitəçi (agent),"2  otaq  9/7- təmirli  ,əşyalı  satılır  ,mərkəzi  istilik  sismemi  ,su 24  saat  ,lift  təzə ,,otaqlar  razdel  ,istəyən  3  otağa  düzəltmək  olar  ,qeydiyyatda  hec  kim  yox ,mənzil  alqı  satqıda  təfil  verilir  ,Fovaritv    və Bolmarketə   yaxın  ,yol  kənarında  .",234,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,,
2585462,2022-01-25,Yeni tikili,12 / 22,80 m²,2,yoxdur,110 000AZN,mülkiyyətçi,"Mənzil 20 Yanvarda yerləşir. Kompleks Main mtk dır. Binada qaz, su, işıq daimidir. Super panoramik görünüşə malik mənzilin görünüşü avtovağzala tərəfdir. Bina yaxınlığında 7/24 saat işləyən aptek, mağaza, qaraj, supermarket, məktəb, bağça, tikinti materialları mövcuddur. Metrodan 8-9 dəqiqəlik məsafədə yerləşir. Mənzil xaricə getmə səbəbilə satılır. Daha öncə mənzildə yaşayış olmamışdır. Bu qiymətə bu cür mənzili tapmaq mümkün deyildir. Şəkildə necə görünürsə real həyatda 2 qat daha cəlbedicidir. Lakin real alıcıya endirim olacaqdır. Gəlməmişdən bir-iki saat öncə zəhmət olmasa xəbər eliyin. ",129,"Yasamal bazarı 
"," İnşaatçılar m.
"," Yasamal r.
",,,,,,
2585296,2022-01-25,Köhnə tikili,1 / 9,60 m²,2,var,64 000AZN,vasitəçi (agent),Yeni Gunesli Çenlibel restoranin yani.leninqrand lahiye qeydiyatda hec kes yoxdu.yaxinliginda mekteb poct polis idaresi araz market astanofka bir sozle her wey yaxinliginda.tecili satilir deye qiymetde endirim olacaq.,26,"Neapol dairəsi 
"," Suraxanı r.
"," Yeni Günəşli q.
",,,,,,
2585458,2022-01-25,Yeni tikili,12 / 14,65 m²,2,var,116 000AZN,vasitəçi (agent),"Ipotekaya yararli ... Texiniki pasport 2019 cu il . 15 % ilkin odenise yararli !!!
Esyalari ile birlikde !!!
Nesimi rayonu , Hesen Eliyev kucesi Kimya seherciyinde 14 mertebeli binanin 12-ci mertebesinde 1 otaqdan 2 otaga duzelme sahesi 65 kvm olan menzil satilir. su , isiq, qaz daimidir. Shirketin xidmet haqqi 1 %",57,"8 Noyabr m.
"," Nəsimi r.
",,,,,,,
2585457,2022-01-25,Köhnə tikili,4 / 5,170 m²,4,var,880 000AZN,mülkiyyətçi,"ЭКСКЛЮЗИВ! РЕДКИЙ ВАРИАНТ НА РЫНКЕ! В ЭТОМ ЗДАНИЕ КВАРТИРЫ ПОЧТИ НЕ ПРОДАЮТСЯ !!!

📍 В самом центре города,
по проспекту Нефтяников, срочно продаю 4-х комнатную квартиру,
общ. пл. 170 кв.м, балконы с видом на ""MUGAM CENTER"", Бульвар и море.

📍 Рядом парк, бульвар через дорогу.

✔ Подробности по телефону или What's app.

✔ Пока Вы видите это объявление - продажа актуальна!",10,"Azneft meydanı 
"," Dağüstü parkı 
"," İçəri Şəhər m.
"," Səbail r.
",,,,,
2585456,2022-01-25,Yeni tikili,8 / 16,80 m²,2,yoxdur,178 000AZN,vasitəçi (agent),"Tecili!! Nerimanov metrosu ve Metro parkin yaninda "" Arkali "" Bina kimi taninan "" Park Nerimanov Residenc"" de QANUNI 2 otaqli Super Temirli ve Temirden sonra yasayis olmamis menzil satilir! Menzilin Temiri zamani keyfiyyetli Materiallardan istifade olunub! Qaz,isig,su daimidir ! Binada Sened Muqaviledir , 1 aya Kupca verilmeye basliyacaq ! Bina Prenium Binadir ! Yalniz Real alicilar zeng etsin! Ofis haqqi 1%",46,"Nəriman Nərimanov parkı 
"," Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,,
2531330,2022-01-25,Yeni tikili,11 / 16,129.5 m²,3,var,250 000AZN,mülkiyyətçi,"Pol skvaznoy
EDEM MTK
Binada yer alti garaj, ozal hayat, iki lift var.",91,"Rəssamlıq Akademiyası 
"," Nəriman Nərimanov parkı 
"," Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,
2585454,2022-01-25,Yeni tikili,3 / 18,135 m²,3,var,215 000AZN,vasitəçi (agent),"Coox Tecili !! Esyali !! 
Nerimanov rayonu  Tebriz kucesinde Susa Restorani ile uzbeuz yeni tikili 16 mertebeli binanin 3 cu mertebesinde rodnoy 3 otaqli ( 2 e duzelmis ) menzil satilir !! menzil butun esta ve texnika ile birlikde satilir !! real alicilar elaqe saxlaya biler !! ofis haqqi 1 faiz !! Kupca var !! Ipotekaya yararlidir !! ",53,"Şərq bazarı 
"," Nərimanov r.
",,,,,,,
2585452,2022-01-25,Köhnə tikili,1 / 5,60 m²,2,var,71 500AZN,vasitəçi (agent),"Tecili... Nesimi r.1 mkr,20 Yanvar metrosunun yaxinliqinda 159 N mektebin yaninda 5 mertebeli binanin 1cu mertebesinde orta blokda radnoy 2 otaqli menzil satilir..qaz isiq su daimidi. menzilin yaxininda baxca mekteb super marketler bir sozle lazimi olan butun iase obiyektler movcutdur..real aliciya endirim olacaq. xahis olunur ciddi sexler elaqe saxlasin.Alici terefden odenilecek Ofis Haqqi 1%",23,"20 Yanvar m.
"," Memar Əcəmi m.
"," Nəsimi r.
"," 1-ci mikrorayon q.
",,,,,
2585451,2022-01-25,Yeni tikili,15 / 16,125 m²,3,var,180 000AZN,vasitəçi (agent),"Tecili !!! IPOTEKAYA YARARLI !!! QAZ + KUPCA !!!
Nerimanov rayonu , E.Eliyev kucesi , AZINKO Yasayis kompleksi Nerimanov metrosuna 5 deqlik mesafede 16 mertebeli binanin 15-ci mertebesinde radnoy 3 otaqli umumi sahesi 125 kvm olan menzil satilir . su , isiq, qaz daimidir, Shirketin xidmet haqqi 1 %",175,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,,,
