id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
2495592,2021-12-06,Yeni tikili,15 / 18,67 m²,1,var,100 500AZN,mülkiyyətçi,"Tibb Universitetinin arxasi Nəsib Bəy Yusifbəyli küçəsi, Neptun marketin yanındakı binada",27,"Nərimanov r.
",,,,,,,
2495591,2021-12-06,Köhnə tikili,5 / 9,35.3 m²,1,var,58 000AZN,mülkiyyətçi,"Ev normal təmirlidir,istilik mərkəzidir,Leylinqrad layheli radnoy 1 otaqli evdir.Gəncə prospektinde panorama parkla uz uze olan binadir.Qiyməti 58000 azn,Real aliciya endirim olacaq.",54,"Xətai r.
",,,,,,,
2495589,2021-12-06,Köhnə tikili,5 / 5,51.6 m²,3,var,90 000AZN,mülkiyyətçi,"",28,"Memar Əcəmi m.
"," Nəsimi r.
"," 5-ci mikrorayon q.
",,,,,
2495587,2021-12-06,Yeni tikili,5 / 5,50 m²,2,var,66 500AZN,vasitəçi (agent),"RADNOY 2 !!!!
Nerimanov rayonu Skackanin yaninda 5 mertebeli yeni tikilinin 5 ci mertebesinde umumi sahesi 50 kvm olan 2 otagli normal temirli menzil Butun esyalari ilesatilir !!!!
İsiq su qaz daimidir !!!!
Arendaya verilib 350 azn!!!
Ofisin xidmet haqqi 1 %",36,"Nərimanov r.
",,,,,,,
2495584,2021-12-06,Köhnə tikili,5 / 5,55 m²,2,var,103 000AZN,vasitəçi (agent),"YENİ ili yeni mənzildə qeyd edin.
 Xəzər dənizinə tam panaraması olan, tam təmirli bina evi. Evdə hər şhey ən yüksək seviyyədə təmin olunub. Ev TV, kondisioner, soyuducu ve diger lazimi əşyalarla tam təmin olunub. 
ofisin xidmət haqqı 1%TƏCİLİ ...
",31,"Bayıl parkı 
"," Səbail r.
"," Bayıl q.
",,,,,
1733025,2021-12-06,Yeni tikili,5 / 17,90 m²,2,var,110 000AZN,vasitəçi (agent),"Yeni ili yeni mənzildə qeyd edin.
Tecili satışda olduğu üçün bu qiymətə satılır.
Əlavə məlumat üçün zəng edin.
ofisin xidmət haqqı 1%",92,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
2495583,2021-12-06,Yeni tikili,6 / 14,65 m²,2,yoxdur,26 000AZN,vasitəçi (agent),"Yeni il kompaniyasına start verildi.......İnşaası davam edən binada 1kv.m cəmi 400 manata mənzil nağd ödənişlə satılır.....Xırdalan şəhərinin tam mərkəzində İcra Hakimiyyətinin yaxınlığında yerləşir.Mənzilin ümumi sahəsi 65 kv.m-di.Qanuni 2 otaqlıdır.Çox rahatlıqla 3 otağa bölgü etmək mümkündür.14 mərtəbəli binanın 6-cı mərtəbəsində yerləşir.Bina mart ayına sakinlərin istifadəsinə veriləcək.Təhvil verildiyi zaman mənzilin arakəsmələri olunacaq.Öz zövqünüzü uyğun arakəsmə və yaxud 2 otağa böllgü edə bilərsiz.Bu xidmət sizə hədiyyə olunacaq.Sənədi şirkətə məxsus müqvilədir,kassa mədaxil orderi və maliyyə arayışıda təqdim olunur....
Tələsin mənzillərin sayı məhduddur.Kompaniya dekabr ayının  sonuna qədər qüvvədədir.",43,"Xırdalan
",,,,,,,
2495581,2021-12-06,Köhnə tikili,7 / 9,45 m²,2,var,43 000AZN,mülkiyyətçi,Salam Yataqxana tipli das binadir yaninda usaq bagcasi mekteb bazar market var binada bir tek qaz yoxdur kupcasi var ,121,"Həzi Aslanov m.
"," Xətai r.
"," Əhmədli q.
",,,,,
1292759,2021-12-06,Köhnə tikili,2 / 9,120 m²,4,var,182 000AZN,vasitəçi (agent),"Yeni İli Yeni Evinizde Qeyd Edin!! Qarsidan Gelen Yeni İlinizi Sirketimiz adindan tebrik edirik!! 
 Serq Bazarinin yaxinligi .,Atlas klinikaya yaxin ., Kohne Tikili binanin 2 ci mertebedir. RADNOY 4 otaq. 110 kv metr. Eksperimental layihe. Das bina. Binada su qaz ishiq daimdir . Real aliciya qiymetde cuzi endirim olacaq. Elave melumat ucun elaqe saxlayin. Ofisin XIDMET HAQQI 1%!",16,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,,
2495580,2021-12-06,Köhnə tikili,4 / 9,106 m²,4,var,205 000AZN,vasitəçi (agent),"Dəyərli müştərilərimiz!
Heydər Əliyev mərkəzinə və konfrans zalına açıq panoraması olan,yenicə təmirdən çıxan mənzili satış üçün sizlərə təqdim edirik!
Mənzilin yerləşdiyi binanın hər tərəfdən yola və metroya çıxışı vardır.Binanın həyətində təhlükəsizlik kamerası,uşaqların əyləncəsi üçün parkı var.
Daha ətraflı məlumat üçün bizimlə əlaqə saxlayın.
Sizin üçün ən etibarlı ünvan bizik!",31,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,,
