id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2174701,2021-06-20,Yeni tikili,16 / 20,131 m²,3,var,209 000AZN,vasitəçi (agent),"Nəsimi rayon, Abdulvahab Salamzadə və Ənvər Hüseynov 7A küçələrinin kəsişməsində Yaşıl Ada uşaq bağçası üzə üzbəüz həyətdə AZENKOnun binasında 130.1 kv təmirli radnoy 3 otaqlı mənzil satılır. Həm həyətə, həm də şəhərə baxışı var. Yelçəkəndi. Əşyaların qiyməti elavə 7 mindi. Evin kupçası var. İstilik sistemi, kombi, parket döşəmə, daimi işıq, su və qazla təchiz olunub. 2 ayrı sanitar qovşağı var. Binanın həyətində uşaqlar üçün oyun meydançası, 2 ədəd (həm yük, həm sakin) yeni Mitsubishi lift, yeraltı qaraj, 24 saatlıq mühafizə xidməti və s. mövcuddu. Yaxında yeni metro (8 Noyabr stansiyası, 5 dəqiqəlik məsafə) istifadəyə veriləcək. Həm İnqilaba, həm də Tbilisi prospektinə çıxışı var. Binanın yanında Bolmart, Al, Neptun, M+5, Araz və Rahat market var.",9,"Bakı Asiya Universiteti 
"," Nəsimi r.
",,,,,,,
2174697,2021-06-20,Yeni tikili,6 / 18,125 m²,3,var,154 000AZN,vasitəçi (agent),"Vastəcilər və firmalar qəti zəng etməsinlər !
Yasamal rayonu Z . Kərimov küçəsində  
novostroyka 18 / 6 - cı mərtəbəsində 3 - otaqlı super təmirli mətbəx mebeli 2 h / t - i var  .
Binanın yaxınlığında orta məktəblər özəl və qeyri özəl uşaq bağçaları supermarketlər gözəlik salonları idman meydançaları idman zalları . və . s var .
Bu mənzildən başqada şəhərin istənilən yerində hər qiymətə satılan mənzillərimiz var .
Axşamlar saat 22 : 00 - dan sonra zəng etməyin",61,"İnşaatçılar m.
"," Yasamal r.
",,,,,,,
2174694,2021-06-20,Köhnə tikili,2 / 5,30 m²,2,var,59 500AZN,mülkiyyətçi,"",23,"Memar Əcəmi m.
"," Nəsimi r.
"," 5-ci mikrorayon q.
",,,,,,
2174695,2021-06-20,Köhnə tikili,9 / 9,86 m²,3,var,500AZN,mülkiyyətçi,"Əhmedlidə 7 nomreli poliklinikanin yahinlihinda,9/9 3 otahli,ideal təmirli Mənzil İcarəyə vərilir.Ailə tv,Aile internet.Kondisioner,mərkəzi istelik sistemi.Əilə ip tv.Geniş məhlə,uşah meydancasi,bisedkalar,idman trenajarlari,rahat parkovka.Ətrəfta məktab,poliklinika,həstahanalar,uşah bahcasi,gipermarketər.i.t.d.Mənzil uzun mudətli icaraye verilir.Menzil ançah ailəli şəhslərə verilir!",77,"Xətai r.
",,,,,,,,
2174693,2021-06-20,Yeni tikili,16 / 23,75 m²,2,yoxdur,95 000AZN,vasitəçi (agent),"Inqlabda Asan Xidmetin arxasin 2 otaqli Padmayak menzil satilir.Binada 1400-1500 azn satilir.
Realliq olsa endirim mumkundur.
",27,"Azərbaycan Dillər Universiteti 
"," Bakı Slavyan Universiteti 
"," Dostluq kinoteatrı 
"," Nərimanov r.
",,,,,
2174692,2021-06-20,Köhnə tikili,4 / 5,58 m²,2,var,83 000AZN,vasitəçi (agent),"COOOX TECILI Yasamal rayon Hesen Bey Zerdabi kuc Qelebe dairesi insaatcilar metrosu yaxininda 5/4 mertebesinde 2otaqli ORTA BLOK Super temirli Pol Ela nov parket ev tecili satilir. Binanin yaxinliginda mekteb bagca supermarket var, Qaz su isiq daimidir. Sened tam qayadasindadir",32,"İnşaatçılar m.
"," Yasamal r.
",,,,,,,
2174691,2021-06-20,Yeni tikili,2 / 21,133 m²,3,yoxdur,99 000AZN,vasitəçi (agent),продается 3 комнатная квартира под маяк пл.133 кв.м.2/20 этажной новостройки с отличной планировкой .Цена 99 000 манат,13,"20 Yanvar m.
"," Yasamal r.
",,,,,,,
2174690,2021-06-20,Köhnə tikili,4 / 5,58 m²,2,var,83 000AZN,vasitəçi (agent),"COOX tecili..insaatcilar metrosunun 2-3 deqiqelik mesafesinde 1Qələbə dairəsi,Baku Mall və Yasamal prokurorluğunun yanında 5 mərtəbəli binanın 4-cü mərtəbəsindəORTA bulokunda. 2 otağlı yaxsi təmirli mənzil tecili satilir.POL porketdir yaxinliqinda 13 nomureli mekteb,boyuk super ,marketler.masrut deyanacaqlari yer alir,..Nağd qiymeti 83 mindir. və ya ipoteka ilə satışı mümkündür.IPOTEKANIN ŞƏRTLIRİ:İlkin ödəniş 58000 manat, 15 il, ayda 225 manat. Bugünə qalıq borcu 25000 manatdır.Sənədi Kupçadır. Rəsmi iş,əmək haqqının uyğun olması və bankda gecikmə olmaması mütləqdir.ciddi sexsler elaqe saxlasin OFis haqqi 1% TESKIL edir",44,"İnşaatçılar m.
"," Yasamal r.
",,,,,,,
2174688,2021-06-20,Yeni tikili,3 / 18,157 m²,3,var,255 000AZN,mülkiyyətçi,binada kupca var.evdd her bir serait movcuddur. ,30,"Yasamal bazarı 
"," İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,,
2174687,2021-06-20,Yeni tikili,12 / 15,69 m²,3,var,71 000AZN,vasitəçi (agent),"Xırdalan şəhərin mərkəzi Heydər parkın yaxınlığında yeni 15 mərtəbəli binanın 12 ci mərtəbəsində 3 otaqlı mənzil satılır. Mənzil yeni təmirdən çıxıb. Döşəmə parketdir. Binanın 2 mərtəbəli yeraltı qarajı sürətli liftləri uşaq meydançası var. Qaz su işıq daimidir. Sənəd çıxarış
Satışda başqa evlərimizdə varş. Ətraflı məlumat üçün zəng və ya vatsapla əlaqə saxlaya bilərsiz",38,"Xırdalan
",,,,,,,,
