id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
2587388,2022-02-25,Köhnə tikili,6 / 6,80 m²,3,var,175 000AZN,mülkiyyətçi,"Hər vaxtınız xeyir !
Kupcaya uzərində 80kv.m olan
Binanın 6/6cı mərtəbəsidir
Lift yoxdur
Binaya giriş blokdandir
Zal studio + iki yataq otagi
0-dan təmir olunmuş, yeni təmirdən çıxmış mənzilimi satıram. Yüksək materiallardan istifadə olunub və təmirdən sonra mənzildə yaşayış olmayıb. Hamam və dəhlizdə isti döşəmə sistemidir.Eletrik açar üçün Vavyen sistemi istifadə olunub. 1-ci dərəcəli palıd parketi. Yalnız mətbəx mebeli və məişət texnisı(Bosch) üçün 15000 azn-dən çox xərclənib.",1335,Nizami kinoteatrı Malokan bağı Milli Konservatoriya Sahil bağı Bakı Musiqi Akademiyası Sahil m.Pedaqoji Universiteti Qış parkı 28 May m.Nəsimi r.
2647942,2022-02-25,Köhnə tikili,5 / 5,85 m²,3,var,135 000AZN,vasitəçi (agent),"TECILI SATILIR
ELMLER METROSU YAXINLIGINDA
5 mertebeli kohne tikili binanin 5 ci mertebesinde radnoy 3 otaqli supper temirli menzil 
Xurwovka proektidir.Super temirli , binanin dami cardag, istilik sistemi kombi , yol kenarinda yerlewir bina, yel cekendir
Elave melumat ucun real alicilar elaqe saxlasin
Ofis Xidmet Haqqi 1%",60,Bakı Dövlət Universiteti Elmlər Akademiyası m.Yasamal r.
2630295,2022-02-25,Köhnə tikili,7 / 9,100 m²,4,var,135 000AZN,vasitəçi (agent),"TECILI SATILIR
yeni yasamalda mehemmed xiyabanide
QAZLI KUPCALI
RADNOY 4 OTAQ
ORTA BLOK
lelinqrad proyekti
qaz su isiq lift
yaxsi temirli
mekteb baxca ve iasie obyektleri binanin yaxinliqinda

sirket haqqi alici terefinden 1% teskil edir",10,Yasamal r.Yeni Yasamal q.
2647941,2022-02-25,Köhnə tikili,5 / 7,61 m²,3,var,62 900AZN,mülkiyyətçi,"Azərbaycan Beynəlxalq Universitetin yanında, 7 mərtəbəli eksperimental layihəli köhnə tikilidə, 5-ci mərtəbədə, 2-dən 3-ə düzəldilmə 3 otaqlı mənzil satılır. Evin çıxarışı mövcuddur.Lift var.Evi sıfırdan özüm təmir etdirmişəm.Çıxarışda 53 kvadrat yazılmasına baxmayaraq evin faktiki kvadratı 60 kvadratdan çoxdur.Binada qaz yoxdur.Mərkəzi istilik sistemi mövcuddur.Evdə 100 litrlik ariston var.Evdə internet mövcuddur.
",1695,Binəqədi r.7-ci mikrorayon q.
2647940,2022-02-25,Yeni tikili,5 / 18,133 m²,3,var,225 000AZN,mülkiyyətçi,"TƏCİLİ!!! Nəsimi rayonu, 8 noyabr metrosunun yaxınlığında bolmart marketin arxasında super təmirli, 3 otaq, 2 geniş balkonlu ev satılır. Qaz, su, işıq daimidir. Mühafizə sistemi mövcuddur. REAL ALICIYA ENDİRİM OLUNACAQ!!!",401,Tibb Universiteti Nəsimi r.
2647937,2022-02-25,Yeni tikili,6 / 17,76.6 m²,2,yoxdur,99 593AZN,vasitəçi (agent),"Azadliq prospaktinde .
Azadliq prospekti ve Nesimi  metro stansiyalari yaxinliqinda yerlesen,17/17 mertebesi 3 otaq, 125 kv , 17/6 mertebesi 1 otaq 77 kv, 17/4 mertebesi 4 otaq 153 kv, 17/3 mertebesi 3 otaq 134 kv , 17/14 mertebesi 3 otaq 130 kv. 7/24 muhafizeli genis heyeti ve parkinqi olan yeni tikili yasayis binasinda muxdelif olcude temirsiz ve temirli menziller sizlerin diqqetine teqdim edirik .
Hazirda binanin bir qisiminde  yasayis var .
Qaz ,Su ,Elektirik enerjisi techiz olunub .
Genis infrosturuktora malik erazide yerlesdiyi ucun daimi yasamaqa cox elverislidir .

Yaxinliginda
H,Aliyev adina mohdesem park. 
Araz ve diger hipre marketler. 
Usaq polikininikasi ve Avrasiya kilinikasi ,
6 sayili seher xestexanasi .
Loqos laqapet merkezi ,3 orta mekteb, ozel ve dovlet usaq baxcasi.
Usaqlar ucun Turk fotbol komandasi olan BESIKTAS fotbol kulubunun usaq yigma komandasi telim merkezi ,Tenis Akademiyasi ,Odenisli Fotbol meydancasi Artitum idman ve eylence merkezi.
Caratos ,Holliwood sadliq saraylari.
Dovlet Miqrassiya xidmeti ,Merkezi Secki Komitesi .
Bir sozle yuxarida qeyd etdiyim kimi cox elverisli erazide yerlesir .Baki seherin bir cox istiqametine rahat gedis imkani elverisli yasam sozune elave etmek mutleq sayilan amllierdendir . 1 kv 1300 azn den teklif olunur 
Binaya cixaris Aprel ainin sinunda verilecek ",38,Binəqədi r.M.Ə.Rəsulzadə q.
2647935,2022-02-25,Köhnə tikili,5 / 5,50 m²,2,var,59 000AZN,mülkiyyətçi,"Mənzil köhnə naximov qəsəbəsində yerləşir. ""Naxçıvanski uçiliş"" Kupça var. Qeydiyatda 2nəfər var. metroya 10 dəq lik məsafədə yerləşir. Daimi qazı suyu işığı və mərkəzi istilik sistemi vardır. Problemsiz. Həyətdə poliklinika, məktəb və uşaq baxçası var. Yaxşı təmirlidir. 2 ayrı ayrı otaqlardır. Radnoy 2 otaq. Məsləhətli mənzildir. fikri ciddi olmayanlar narahat etməsin.",11,Xətai r.Əhmədli q.
2647933,2022-02-25,Yeni tikili,13 / 16,190 m²,4,var,335 000AZN,vasitəçi (agent),"TECILI !!! Elmler metronun yaxinliqi Statistikada Xalq Bankin arxasinda 4 otaqli menzil satilir.Menzil gir yasa menzildir,Qanunu 4 otaqdir,DENIZE ve SEHERE ela menzeresi var.Temir zamaninda keyfiyyetli materiallardan olunub.Esyalar ile birlikde satila biler.Binada qaz su isiq daimidir.Kupcaalidir.Ofis haqq 1 %",90,İncəsənət və Mədəniyyət Un. Dövlət Statistika Komitəsi Elmlər Akademiyası m.Nizami m.Yasamal r.
2647422,2022-02-25,Yeni tikili,17 / 17,120 m²,3,var,146 000AZN,vasitəçi (agent),"Nizami rayonu, Qara Qarayev metrosuna piyada 5 dəqiqəlik məsafədə, 32 saylı məktəbin yanında yerləşən 17 mərtəbəli binanın 17-ci mərtəbəsində super təmir olunmuş mənzil satılır.
Lift 16c-cı mərtəbəyə qədər qalxır, lakin mənzil mansart deyil. Binanın üstü betondur.
Binada 2 lift var, yeraltı, yerüstü park zonası, Kabel TV, internet, telefon xətti, geniş həyəti, qranit pilləkənlər, şəhərə gözəl mənzərə, zəngin iaşə obyektləri ilə əhatə olunmuş zona, 2 sanitar qovşaq, parket pol, kombi istilik sistemi, həyətində futbol meydançası var.
Qanuni 3 otaqdan ibarətdir və Əşyalı satılır.
Bütün sənədləri qaydasındadır, Kupça var.
Qiymətdə yerində razılaşma olacaq.
Şirkət haqqı 1%",10,Qara Qarayev m.Nizami r.
2647932,2022-02-25,Yeni tikili,10 / 13,121 m²,3,var,115 000AZN,vasitəçi (agent),"KUPÇALI !!! Bakı şəhəri,Xətai rayonu,Əhmədli qəsəbəsi. Nəsrəddin Tusi küçəsində Afrodita şadlıq sarayının yaxınlığı, Həzi aslanov və Əhmədli metrolarına 15 dəqiqəlik məsafə, 13/10-cu mərtəbəsində təmirsiz umumi sahəsi 121kv.m olan 3 otaqlı mənzil satılır. Binanın suyu qazı işığı daimidir. Mənzilin bir başa dənizə və şəhərə panoraması var.",44,Xətai r.Əhmədli q.
