id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
2591840,2022-02-01,Yeni tikili,9 / 21,190 m²,4,yoxdur,285 000AZN,mülkiyyətçi,Ishiq su qaz daimidir. Muqavileynen satilir. 1500 azn kv.m ,332,"Tibb Universiteti 
"," Nəsimi r.
",,,,,,
2590338,2022-02-01,Yeni tikili,5 / 18,93 m²,2,var,128 000AZN,mülkiyyətçi,"9 mkr, MirCəlal küçəsi, Bolmart marketin üstündəki 18 mərtəbəli binanın 5-ci mərtəbəsində 2 otaqlı 93 kv.metr (sənəddə 86.1 kv.metr) mənzil sahibindən satılır. Bina M.Əcəmi və Nəsimi metrolarına və sonuncu dayanacağa, məktəbə yaxın çox əlverişli yerdə yerləşir. Binanın iki lifti, geniş həyəti vardır. Geniş mənzil axtaranlar üçün ideal seçimdir. Zövqə görə 3 otaq da düzəldilə bilər. Mərkəzi küçəyə tərəf, geniş eyvanı olan, qarşısı açıq, gün düşən mənzildir. Mənzil kombi sistemi ilə isidilir, bütün mebel və məişət əşyaları ilə birlikdə satılır. Sənəd çıxarışdır, birbaşa alqı-satqı etmək mümkündür. ",88,"Zərifə Əliyeva adına park 
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,
2598714,2022-02-01,Yeni tikili,12 / 14,72 m²,3,yoxdur,82 800AZN,vasitəçi (agent),"Mənzil Nefçilər parkını,şəhəri panarama edir.
Parknan mənzil olan binanı asvalt yol ayırır.
Mənzil tam neftçilər parkını panarama edir.
Polskvaznoy mənzildir. Kreditnən alış ilkin 50% qalıq 24 aya bölünərək faisiz təqdim olunur.",480,"Suraxanı r.
"," Qaraçuxur q.
",,,,,,
2528931,2022-02-01,Yeni tikili,17 / 19,210 m²,4,var,580 000AZN,vasitəçi (agent),"TƏCİLLİ SATİLİR
Azadliq prospekti KOALA parkinin yani elit yaşayiş kompleksi olan KARAT holdinqin inşa etdiyi binada 205 kvadrat super təmir olunmuş 4 otaq mənzil satilir
Mənzilin cox gozəl lahiyəsi var (zal 56 kv)
Kompleksin boyuk bagli həyəti ,3 mərtəbə yeralti avtodayanacagi var
Kompleksin ətrafinda məktəb,bagca,4 boyuk park və ticarət nmərkəzləri yerləşir
Mənzilin təmiri italyanin brend firmasinin materiallari ilə təmir olunub
Mətbəx mebeli,qapilarda italiya istehsalidir

Real aliciya endirim olacaq",51,"Koala parkı 
"," Nəsimi bazarı 
"," Dostluq kinoteatrı 
"," Park Zorge 
"," Nəsimi r.
",,,
2576533,2022-02-01,Yeni tikili,9 / 17,179 m²,4,var,447 500AZN,vasitəçi (agent),"IPOTEKAYA YARARLI KUPÇALI MƏNZIL SATILIR!Nərimanov rayonu Gənclik metrosunun yanı ABU Arenanın arxasında Koroğlu Rəhimov küçəsində yeni tikili binada 9/17 4 otaq 179 kv podmayak mənzil satılır.Binada yaşayış var.Binanın İşıq, Su və Qazı Daimidir. Lift həm yük, həm də sərnişinlər üçün işlək vəziyyətdədir. Plastik pəncərə və qapısı var. Mənzildə 2 sanitar və 1 qardirov mövcuddur. Geniş yeraltı qarajı, 24 saatlıq mühafizə xidməti var.Əlavə məlumat üçün buyurub əlaqə saxlaya bilərsiniz.Xidmət haqqı 1% təşkil edir.",21,"Azərbaycan turizm institutu 
"," Respublika stadionu 
"," Gənclik m.
"," Nərimanov r.
",,,,
2598711,2022-02-01,Yeni tikili,3 / 9,60 m²,2,yoxdur,70 000AZN,mülkiyyətçi,"TƏCİLİ SATILIR !!! Mənzil Masazırın ən yaxşı layihələrindən olan alman layihəli Dream Park Yaşayış Kompleksində yerləşir. Mənzil modern üslubda xüsusi dizaynla, keyfiyyətli materiallardan istifadə olunmaqla təmir olunub. Hamam aksesuarları ölkə xaricindən gətirilib, kondisioner var, bahalı mətbəx mebeli quraşdırılıb.Binada qaz, su və işıq daimdir. Kombi sistemi var. Kombi üçün şkaf quraşdırılıb. Ev qanuni iki otaqdır, otaqlar işıqlı və genişdir. Eyvan (balkon) var. Binanin önü açıqdır və təmiz havası var. Ev şəxsi istifadə üçün təmir olunduğundan, keyfiyyətli təmir olunub, ölkə xaricinə köçməklə əlaqədar təcili satılır.",199,"Abşeron r.
"," Masazır q.
",,,,,,
2526902,2022-02-01,Yeni tikili,9 / 14,78 m²,2,var,138 000AZN,vasitəçi (agent),"Metro Nərimanovun yaxınlığında, Təbriz küçəsində, “Şuşa” restoranının və 177 saylı məktəbin yanında, “Pilot Layihə” çərçivəsində inşa edilmiş yenitikili binada,  sahəsi 78 kv.m. olan 2 otaqlı mənzil satılır. Çıxarışı var. (Ofis haqqı  1%)",363,"Şərq bazarı 
"," Nərimanov r.
",,,,,,
2598709,2022-02-01,Yeni tikili,12 / 27,139 m²,3,yoxdur,210 000AZN,vasitəçi (agent),"Tiblisi Prospekti Grand Heyat Yasayis Binasinda 27/12  139 kv 3 otaqli temirsiz menzil satilir. Menzil 10 cu blokda yerlesir. Menzilin genis qonaq otagi, yataq otaqlari, metbex , 2 sanuzel ve 2 eyvani var. Iki terefe baxisi var",52,"Yasamal r.
",,,,,,,
2598708,2022-02-01,Yeni tikili,11 / 16,61 m²,2,var,137 000AZN,mülkiyyətçi,"Yasamak rayonu, A.şerifzade küçesi. Inşaatçılar metrosunun çıxışında yolun kenarinda iki otaqlı super temirli ev satıram. Evin qazı,kupçası var. Binanın heyeti,otoparkı var. Bina yolun kenarinda yerleşir. Kontakt home un ustundeki yeni tikili bina. Balkonu yola baxır. Binanin suretli iki lifti var. 11/16. Temie zamanı yüksek keyfiyyetli matriallardan istifade olunub. Binanin yaşıllıq heyeti,Uşaq meydançası,yeraltı avtodayanacaqdan lifte çıxışı,Almaniya istehsalı qapı ve pencereleri, 24/7 su techizatı(su çeni), generator , yanğın tehlükesizliyi sistemi, 24/7 müşahide kameraları, 24/7 mühafize xidmeti var.Eshyasiz. ",719,"İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,,
2598707,2022-02-01,Yeni tikili,5 / 9,90 m²,3,var,106 000AZN,vasitəçi (agent),"Coox Tecili !! Deyerinden Ucuz !! Qaz + Kupca !!
Bineqedi rayonu 8 ci mkrda Azadliq metrosuna yaxin obyektlerin arxasinda olan mehlede 9 mertebeli yeni tikilinin 5 ci mertebesinde rodnoy 2 otaqli 3 e duzele bilen menzil satilir !! ofis haqqi1 faiz !! menzilin umumi sahesi 85 kv metrdir !! 
ofis haqqi 1 faiz !! ",104,"Azadlıq Prospekti m.
"," Binəqədi r.
",,,,,,
