id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
2624871,2022-02-14,Köhnə tikili,2 / 5,60 m²,2,var,125 000AZN,vasitəçi (agent),"28 May metrosuna çox yaxın məsafədə 23 nömrəli məktəbin tam yanında Rəşid behbudov küçəsində 5 mərtəbəli binanın 2-ci məritəbəsində təcili 2 otaqlı orta təmirli mənzil satılır. Mənzildə qaz, su, işıq daimidir isdilik sistemi KONBİ kondsuaner otaqlar geniş və hündürdü 4 metir hündürlüyü var əlavə olar bina çox gözəl və əlverişli ərazidə yerləşir ətraflı məlmat almaq üçün buyurub zəng edə bilərsiz.",14,Milli Konservatoriya Nizami kinoteatrı Malokan bağı Bakı Musiqi Akademiyası Sahil bağı Pedaqoji Universiteti Neft Akademiyası Sahil m.28 May m.Nəsimi r.
2624868,2022-02-14,Yeni tikili,15 / 16,136 m²,3,var,216 000AZN,vasitəçi (agent),"Şəhərin mərkəzində, mətbuat prospektində, ANT mtk-da, 136 k, 3 otaqlı, tam təmirli, əşyalı mənzil satılır. QAZ və KUPÇA var. İPOTEKAYA yararlıdır. Binanın geniş həyətyanı sahəsi, yeraltı dayanacağı var. Yaxınlıqda məktəb, market, usaq baxçasi, gözəllik salonu, fitness mərkəzi, idman kompleksi, restoran ve kafelər yerlesir! Qiymət: 216 min",71,Bakı Dövlət Universiteti Elmlər Akademiyası m.Yasamal r.
2624867,2022-02-14,Köhnə tikili,4 / 5,50 m²,2,var,89 500AZN,vasitəçi (agent),"Memar Əcəmi metrosunun yani 3 MKR da Huseynbala Aliyev kucesi kanon aptekin arxasi parkin yani merkezi kuceden 2-ci bina
5/ 4. Super temirli 2. Otaq. 33-lerden ( yataq otagi boyuklerden ) ( wekilde balaca duwub ) Orta blok balkon cole olanlardan temirden sonra yawayiw olmayib qeydiyatda adam yoxdu Su Iwiq Qaz daimi KUPCA yaxinliqda mektebler baxca marketler var istilik sistemi kombi ev isti evdi 0- dan temir olunub metbex mebeli , perdeleri, jaluzu, cil cil ciraqlar var qaz peci, aspiratiru var hamam tualet asma tavan metlax qranit va.s m.acamiya piyada 5- deq heyetinde mawin saxlamaga yeri var alqi satqi gunu acar tehvil verilecek.",29,Memar Əcəmi m.Nəsimi r.3-cü mikrorayon q.
2624866,2022-02-14,Yeni tikili,8 / 16,102 m²,2,yoxdur,154 000AZN,vasitəçi (agent),"TƏCİLİ!

Nərimanov rayonu, Araz Supermarketin üstü, Seven Star Residence yaşayış kompleksində 2 otaqlı təmirsiz mənzil satılır.

Seven Star yeddi korpuslu unikal yapon texnologiyası ilə boyanmış ağ fasadlı yaşayış kompleksidir. Ev yanğın təhlükəsizliyi sistemi ilə və müasir Koreya istehsalı olan liftlərlə təchiz olunmuşdur. Fasiləsiz elektrik enerjisi generator sistemi ilə təmin olunmuşdur.

Sayğaclar qoyulub,4-5 aya təmirə icazə veriləcək..

Alıcılar üçün xidmət haqqı alqı satqının 1%-ni təşkil edir.",46,Nəriman Nərimanov m.Nərimanov r.
2624863,2022-02-14,Yeni tikili,5 / 16,121 m²,3,yoxdur,220 000AZN,mülkiyyətçi,6-ci parallel Araz Marketin binasi,33,Dövlət Statistika Komitəsi M.Hüseynzadə parkı İzmir parkı Nizami m.Yasamal r.Yasamal q.
2624859,2022-02-14,Yeni tikili,12 / 17,145 m²,4,var,164 000AZN,mülkiyyətçi,"Tiblisi pr Qafqaz otelin ve Bolmart marketin arxasi yeni tikili QAZLI KUPCALI binada wehere gozel menzeresi olan 3 otaq 145 kv m menzil satlir.

Menzili 1-ci isigla 4 otaq etmek imkani var.
Hemin binada 3 otaq 135 kv m 156000",76,8 Noyabr m.Nəsimi r.
2624856,2022-02-14,Köhnə tikili,1 / 9,120 m²,5,var,175 000AZN,vasitəçi (agent),"Gənclik metrosunun yaxınlığında 9 mərtəbəli binanın 1-ci mərtəbəsində 5 otaqlı zəif təmirli mənzil satılır. Qaz,su işıq daimidir. Geniş həyəti var. Obyekt üçün əla variantdır. Real müştəriyə biraz endirim olacaq. Ofisin xidmət haqqı 1% təşkil edəcək.",25,TQDK Nərimanov r.
2624854,2022-02-14,Yeni tikili,5 / 19,88 m²,2,yoxdur,136 000AZN,vasitəçi (agent),"Yasamal rayonu,köhnə Kaktus indiki Qədim Qəbələ restoranın yaxınlığı,İlahiyyat məscidin yaxınlığı,ATV,BDU yaxın,Şərifzadə və Mətbuat prospektinə çıxış, 19 mərtəbəli binanın 5-ci mərtəbəsində 88 kv 2 otaqlı təmirli və əşyalı mənzil satılır.Sənəd müqavilədir.Mənzilin 2 eyvanı(balkon) var və sanitar qovşaq ayrıdır.Qaz,su,işıq,kombi,kondisioner var.Əlavə məlumat üçün əlaqə saxlayın.",55,Bakı Dövlət Universiteti Yasamal r.
2624853,2022-02-14,Yeni tikili,14 / 22,151 m²,3,var,244 600AZN,vasitəçi (agent),"Tecili....Satilir...

Nizami Metrosunun yanında yerləşən yeni tikilidə 3 otaqlı dəniz mənzərəli podmayak mənzil təcili olaraq satılır.Binada qaz su işıq daimidir.mənzili alan gedib birbaşa öz adına kupça ala bilər.real müştərilərə qiymətdə endirim olacaq....

Xidmet haqqi alici terefinden 1%",28,Nizami m.Beşmərtəbə Yasamal r.
2624852,2022-02-14,Yeni tikili,9 / 12,98 m²,3,var,135 000AZN,vasitəçi (agent),"Nobel pr ( 8 Noyabr pr ) Tac Mahal Şadlıq Sarayı yaxınlığında 
12 mərtəbəli yeni tikili binanın 9 -cu nmərtəbəsində 
ümumi sahəsi 98 kvm. olan 
3 otaqlı ( 2 otaqdan 3 otağa düzəlmə )
Təmirli mənzil satılır.
Mənzil yelçəkəndir (skvaznoy).
Hər iki eyvanından  dəniz mənzərəsi var.
İstilik sistemi kombidir.
Bina infrastruktur cəhətdən əlverişli ərazidə yerləşir.
Həzi Aslanov metrosuna 15 dəqiqəlik məsafə var.
Sənəd Çıxarış-Kupça 
İpotekaya yararlı !!!
Əgər, siz də daşınmaz əmlak almaq və ya satmaq istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz...
Alıcının Kommisiya haqqı 1 % təşkil edəcək.
",73,Xətai r.
2624851,2022-02-14,Yeni tikili,6 / 12,75 m²,3,var,125 800AZN,vasitəçi (agent),"TƏCİLİ !!!..(1 kvm=1.700 AZN). PİLOT layihe.. Satış hüquqları yalnız bizə məxsus olan, Səbail rayonu,Bayıl qəsəbəsində, N.Q.Abbasov küçəsində,Dəniz kənarı milli parkın (Bülvar)-ın yaxınlığında inşa olunmuş 12 mərtəbəli yaşayış kompleksinin 6-cı mərtəbəsində ümumi sahəsi 74.05 kvm olan 2+1 otaqlı (Studiya) tipli,təmirsiz mənzil təcili olaraq satılır.Proyekdə gördüyünüz kimi mənzilin əla proyekti var.Tavanın hündürlüyü (h=3.20 m).Mənzilləri qəza su ehtiyatı ilə təmin edəcək su anbarı,yanğın siqnalizasiya və xəbərdarlıq qurğuları,Xaricdə istehsal edilmiş sürətli sərnişin və yük liftləri,PVC plastik qapı və pəncərə,Dəmir seyf qapı,Mərmər örtüklü giriş və pilləkənlər,Daimi elektrik ,qaz və su təczihatı,Yeraltı geniş avtomobil dayanacağı,İsti –soyuğa davamlı izoliyasiya qatı və nəmlənməyə qarşı fasad,keyfiyyətli kommunal xidmət və fasiləsiz işıqla təmin edəcək işıq generatoru kimi yüksək və özünəməxsus keyfiyyətlərə malikdir.Binada ÇIXARIŞ (KUPÇA) var.Əlavə məlumat üçün zəng vura və ya WhatsApp-la əlaqə saxlaya bilərsiniz.Ofis haqqı 1% təşkil edir.",33,Səbail r.Bayıl q.
2600640,2022-02-14,Köhnə tikili,5 / 9,100 m²,3,var,225 000AZN,vasitəçi (agent),TECILI Elimler metrosuna yaxin Hueyin Cavid parkinin yaninda ela temirli menzil satilir.,65,Elmlər Akademiyası m.Hüseyn Cavid parkı Texniki Universiteti Yasamal r.Yasamal q.
2531825,2022-02-14,Köhnə tikili,2 / 5,32 m²,2,var,59 000AZN,mülkiyyətçi,"Salam Bakı şəhəri Binəqədi rayonu  ( Yeganə şadlıq sarayına yaxın beyendim mağazasının həyəti ) 5/2 mərtəbəsində orta blokda yerləşən təmirli 1 otağdan  2 otağa düzəlmə,mənzil əşyalı satılır.350 manata kirayədə yaşayanlar olub mənzil satışda olduğu üçün evdə yaşayan yoxdur.",39,Memar Əcəmi m.Binəqədi r.Binəqədi q.
2592963,2022-02-14,Yeni tikili,13 / 15,62.2 m²,2,var,76 000AZN,vasitəçi (agent),Tecili Kristal Abseron 2de tam temirli 2otagli menzil satilir!!!Daimi Qazi Suyu isigi suretli lifti.24saat muhavize xidmeti.Genis ve isigli otaglar sakit mehelle.Yanida mekteb baxca marketker butun infrastukturlar movcutdur.Xais olur real alicilar narahat etsinler.OFIS XIDMET HAQQI 1% ,71,Xırdalan
2624849,2022-02-14,Köhnə tikili,3 / 9,100 m²,4,var,190 000AZN,mülkiyyətçi,"Ev tam temirlidir,otaglar genis ve isiqlidir.90%esyalariya satilir.Faqma tibb merkezinin ustu 9mertebenin 3cu mertebesi.(skvaznoy)ev sahibinen satilir.",56,Nəriman Nərimanov m.Nərimanov r.
2624848,2022-02-14,Yeni tikili,10 / 22,172.2 m²,3,var,220 000AZN,vasitəçi (agent),"Baku City Residence
m/s Koroglu 
3 otagli genish menzil tecili satilir.
Cixarish var.",63,ASAN Xidmət №5 Nərimanov r.
2624842,2022-02-14,Yeni tikili,12 / 17,97 m²,3,yoxdur,175 000AZN,vasitəçi (agent),"Nərimanov metrosunun yaxınlığında yeni tikili binada əla təmirli mənzil satılır. Mənzil təmirdən yeni çıxıb, yaşayış olmayıb. Təmirdə ən bahalı materiallardan və aksessuarlardan istifadə olunub. Bina yaşayışlıdı, qaz verilib, kupçası yaxın vaxtlarda veriləcək. Real müştəri üçün qiymətdə biraz endirim olacaq. Ofisin xidmət haqqı 1% təşkil edəcək.",29,Nəriman Nərimanov m.Nərimanov r.
