id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
2364030,2021-09-26,Köhnə tikili,5 / 6,80 m²,2,var,115 000AZN,mülkiyyətçi,"Mənzil Parlament prospektində, yaşıllıqla bol ərzidə. 20 nöm məktəbin və FHN qarxasında  6 mərtəbənin 5 ci mərtəbəsində yerləşir. Otaqlar böyükdür hər iki otağın balkonu var. Bina korparativ tikilidir və daxili isitmə sistemi ilə təhciz olunub,təmiz evdir.  əlavə 16 kv artırmaq üçün şəraitdə vardır. Bu əraziqə bu qiymətə bu genişlikdə mənzil tapmaq cətindir. Real alıcıya endirim olunacaqdır. Təcili satılır",62,"Space TV 
"," Yasamal r.
"," Yasamal q.
",,,
2364025,2021-09-26,Yeni tikili,16 / 17,92.3 m²,2,var,90 000AZN,mülkiyyətçi,"Divarlar ağ suvaq, tavan alçıpan, elektrik və santexnik işləri görülüb, qaz, işıq, su çəkilib, döşəmə, oboy, otaq qapıları və hamam qalıb. Mənzilin 2 balkonu, binanın 2 lifti var. Bina kommunikasiya cəhətdən əlverişli məntəqədə yerləşir. Yaxınlığında lisey, məktəb, uşaq bağçası, avtovağzal, yanğınsöndürmə məntəqəsi, qaz idarəsi, işıq idarəsi, mərkəzi xəstəxana, Sumqayıt Dövlət Universiteti yerləşir.
Fikri ciddi alıcılar narahat etsin.
Maklerlər zəng etməsin.",27,"Sumqayıt
",,,,,
2321096,2021-09-26,Yeni tikili,14 / 16,84 m²,2,var,165 000AZN,mülkiyyətçi,"İnşaatçılar metrosu DEYIL!!!

Yasamal Rayonu, Gentleman magazinin arxasinda, həyətdə yerleshir.
Vasif Aliyev küçəsi Yeni tikili binada 16 mərtəbənin 14 cu mərtəbəsində tam 2 otaqlı 95 kv.m mənzil satılır.
Mənzildə iki eyvan, iki sanuzel, bir yataq otağı, böyük zal və böyük mətbəxdən ibarətdir. Mənzildən şəhər açıq və gözəl mənzərəsi var. Məznidə Kupça var.
Binanın yaxınlıqında məktəb, baxça , avtobus dayanacqı, böyük marketlər və.s lazım olan iaşə obyektləri yerləşir.
Qiymət start olraq 165000 manat təşkil edir.",37,"Yasamal bazarı 
"," İnşaatçılar m.
"," Yasamal r.
",,,
2364020,2021-09-26,Yeni tikili,14 / 17,98 m²,3,var,142 000AZN,vasitəçi (agent),"H.Aslanov metrosu ətrafı,245 nomrəli məktəbin yanında yerləşən tam məskunlaşmış binada 17/14 mərtəbəsində 98 kv.m sahəsi olan 2-3 otağa ideal peredelka olunmuş supertəmirli qazlı kupçalı mənzil satılır.Mənzilin peredelkası elə olunub ki sanki qanuni 3 otaqdı.(Bütün otaqların və mətbəxin 1-ci işıq pəncərəsi var).Mənzilin polu bambuk parketdir.Mənzildə kombi sistemi çəkilib,Membran  materialdan bahalı mətbəx mebeli qoyulub.Aboyları rusiya istehsalı olmaqla Palitra firmasınındır.Mənzilin yerləşdiyi binanın 24 saat mühafizə xidməi,yeraltı qarajı və s.var.Qaz+Kupça",34,"Həzi Aslanov m.
"," Xətai r.
"," Əhmədli q.
",,,
2364013,2021-09-26,Köhnə tikili,5 / 9,105 m²,4,var,118 000AZN,mülkiyyətçi,Tecili Qazli Kupcali ipotekaya yararli.. Yeni Yasamalda Bizim markete yaxin lelinqrad layiheli 9 mertebeli binanin 5-ci mertebesinde radnoy 4 otaqli orta temirli menzil satılır.qaz isiq su daimidi..merkezi isdilik movcutdur..Menzilin yaxininda bacxa mekteb xestexana super marketler lazimi olan butun infrastruktur movcutdur..Yeni Yasamalda en genis rahat kompleksdi.. real aliciya endirim olunacaq.elimizde bu tipli basqa menziller de var..ciddi sexsler elaqe saxlasinlar,48,"Yasamal r.
"," Yeni Yasamal q.
",,,,
2364004,2021-09-26,Yeni tikili,12 / 13,129 m²,4,var,130 000AZN,mülkiyyətçi,Xırdalan şəhərində mərkəzdə tam təmirli mənzil satıram.Mekler deyiləm öz menzilimdir.Qiymeti 130.000. razılaşmaq olar qiymətdə.Binada qaz su işıq daimidir,28,"Xırdalan
",,,,,
2364000,2021-09-26,Yeni tikili,4 / 16,90 m²,2,var,118 000AZN,mülkiyyətçi,"SƏNƏD:KUPÇA .Tecili Satilir////////.Xətai rayonu Gəncə prospekti .Xezerin Kuruqu,16 Mertebenin 4 Mertebesi,90 kv.Radnoy 2 Otaq,Menzilde temirin 80% iw Gorulub.Wekiller Menzile Aidi.Mənzilin yerləşdiyi binanın 24 saat mühafizə xidmət Var.",38,"Əhmədli m.
"," Xətai r.
"," Əhmədli q.
",,,
2290818,2021-09-26,Köhnə tikili,1 / 5,65 m²,3,var,62 000AZN,mülkiyyətçi,bizim market və işıq idarəsinin yanıdır ev  mərkəzdə yerləşir və yaxşı təmirlidir     tam quru binadır və podvalında su yoxdur   blokdan padvala çıxışı yoxdur  sakit gozəl həyəti var    bina məktəblərə iaşə obyektlərinə banklara   baxçalara və dövlət idarələrinə yaxın yerdədir    kupçası var və özəl evdir  marşurut dayanacaqlarına yaxın yerdədir  evin həyətidə var  bağçası    ev sahibi özüdür və real alıcıya endirimdə olacaq    ,32,"Xırdalan
",,,,,
2178532,2021-09-26,Yeni tikili,3 / 10,59 m²,1,var,68 500AZN,mülkiyyətçi,"Tam yaşayışlı binada kupçali ev, rahat 2 otaga temir etmek olar",954,"Yasamal r.
"," Yeni Yasamal q.
",,,,
2363993,2021-09-26,Köhnə tikili,3 / 5,100 m²,4,var,205 000AZN,vasitəçi (agent),"EKSKLYUZİV TƏKLİF!!!
BAKININ ELİT RAYONUNDA!
Şəhərin ekoloji cəhətdən təmiz, elit rayonlarından birində, Yasamal rayonu,Elmler Akademiyasi Metrosu,Huseyn Cavid park, yaxinliqinda 4-otaq 5/3-cu mertebesinde,STALINKA LAYIHELI das binada menzil satilir.",387,"İncəsənət və Mədəniyyət Un. 
"," Elmlər Akademiyası m.
"," Hüseyn Cavid parkı 
"," Yasamal r.
",,
2320070,2021-09-26,Köhnə tikili,1 / 9,68 m²,3,var,92 000AZN,mülkiyyətçi,"Babek prospekti ev 92 orta blok 9/1 ci mertebesi ela temir pol parket pod obyekt ucunde cox yararlidir yol kenari Xalqlar Dostlugu metrosuna piyada 6 deqiqelik . Merkezi istilik sistemi mektebe yaxin bagca binanin qabaginda etrafinda boyuk super marketlet Bravo ,Rahat market ve s. Binamizda 3-4 obyektde acilib aptek ve s.kupca var òz evimdi makler deyilem qiymet 92.000 azn  Caliwin ozunuz bir bawa maklersiz gelin.bowuna maklerlere pul xerclemeyek",44,"Xətai r.
"," Əhmədli q.
",,,,
2350159,2021-09-26,Yeni tikili,6 / 17,74 m²,2,var,100 000AZN,vasitəçi (agent),"H.Aslanov metrosunun çıxışında Neptun Supermarketin üstündə 18/6 mərtəbəsində 74 kv. m.sahəsi olan qanuni 2 otaqlı yaxşıtəmirli qazlı kupçalı  mənzil bütün əşyaları ilə birgə satılır.(Elektrotexnika xaric).Mənzilin polu lakjlı taxtadır.Kombi sistemi çəkilib,Akril materialdan mətbəx mebeli var.Aboyları Palitra firmasınındır.Hamam tualet ayrıdır.(Mənzilin kosmetik təmirə ehtiyacı var.Beləki bəzi yerlərdə aboy cırılıb). Qaz+Kupça",37,"Həzi Aslanov m.
"," Xətai r.
"," Əhmədli q.
",,,
2296471,2021-09-26,Yeni tikili,12 / 14,90 m²,3,var,185 000AZN,mülkiyyətçi,Nesimi Rayonu  Ag Çiçeyim Gül Salon arxasında 3 otaga duzelme menzil satılır. Temirden sonra yasayıs olmayıb. Sened- Kupça. 14 Mertebeli binanın 12 ci mertebesinde yerlesir. Sahe-90 Kv m. İstilik sistemi Kombidir. Qiymetinde Endrim olacaq. Ofisin xidmet haqqı 1% teskil edir.,101,"Nəsimi bazarı 
"," Nəsimi r.
",,,,
2363983,2021-09-26,Köhnə tikili,9 / 9,110 m²,5,var,110 000AZN,vasitəçi (agent),DƏYƏRİNDƏN ÇOX UCUZA...Həzi aslanovda metroya daha yaxın Kupçalı 9məryəbəli kievski binanın 9cu mərtəbəsində RAdnoy 5 otaq 4ə çevrilib üstündə mansart var Əla təmirli bəzi aşyalar qalacaq təcili satılır... Real alıcıya cüzi endirim oluna bilər ofis haqqı 1%,52,"Həzi Aslanov m.
"," Ukrayna dairəsi 
"," Xətai r.
"," Həzi Aslanov q.
",,
2363982,2021-09-26,Köhnə tikili,6 / 9,100 m²,4,var,123 000AZN,mülkiyyətçi,"Mətxəb mebeli,Kombi sistemi",41,"Nizami r.
"," 8-ci kilometr q.
",,,,
2363981,2021-09-26,Köhnə tikili,4 / 5,41.3 m²,2,var,80 000AZN,mülkiyyətçi,"20 yanvarda super təmirli ev.Binanın yaxınlığında məktəb,bağça,park Bina mərkəzləşdirilmiş super istilik sistemi ilə təmin  olunub.Real alıcıya cuzi endirim olacaq.",87,"20 Yanvar m.
"," Nəsimi r.
"," 1-ci mikrorayon q.
",,,
