id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2530861,2021-12-25,Yeni tikili,6 / 14,72 m²,2,yoxdur,130 000AZN,vasitəçi (agent),"WHITESTONE  RESIDENCE
14 mərtəbəli binanın 6-cı mərtəbəsində 1 otaqdan 2 otağa düzəlmiş təmirli mənzil satılır. Binanın 24 saat mühafizə edilən qapalı həyətində uşaq meydançası, istirahət üçün besedkalar və yeraltı parkinq var. Ətrafında  təhsil müəssisələri, restoranlar, parklar, Heydər Əliyev Mərkəzi,  ticarət obyektləri və digər iaşə obyektləri var.
",37,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,
2530860,2021-12-25,Yeni tikili,3 / 18,174 m²,4,var,226 000AZN,vasitəçi (agent),"Heyder eliyev merkezinin,Diller universitetinin yaninda, Su Sonasi restoraninin yaninda 18/3 174kv qanuni 4 otaqli ideal proyektli menzil satilir.Binada kupca var.Qaz,su,isiq daimidir.
Bina gozel ve keyfiyyetli binadir.
Sirket haqqi-1%",42,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,
2530858,2021-12-25,Yeni tikili,11 / 24,160 m²,4,var,180 000AZN,vasitəçi (agent),"Mənzil radnoy 3 otaqdir. isdəkdən aslı olaraq 4 otaq edə bilərsiniz. Qaz, su, işığ daimidir və sayağacları qurasşdırılıb. Binanin yer altı dayanacağı movcutdur. Mənzil Bakı Əyləncə Mərkəzi ilə üz bə üzdə yerləşir, yaninda hər cür iaşə obyektləri movcuddur. Çixarış var, ipoteka ilə almağ isdiyənlər üçün əlverişli təklifdir. .
 ofisin xidmət haqqı 1%",50,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,
2530855,2021-12-25,Yeni tikili,12 / 16,85 m²,3,var,138 000AZN,vasitəçi (agent),Super təmir yevro remont ev 5 ci mik Əcəmi metronun yanında 200 metir məsafədə 16/12 ci mərtəbədə 2/3 otağa perdlka olunub cox əla perdlkası var cox əla təmir təmirdən sonra yaşayış olmayıb istənilən vaxt baxmaq olar qiymətdə razılaşmaq da olar başqa hər bir qiymətə evlər var isdənlən vaxt əlaqə saxlayın,34,"Memar Əcəmi m.
"," 20 Yanvar m.
"," Nəsimi r.
"," 5-ci mikrorayon q.
",
2530856,2021-12-25,Yeni tikili,11 / 16,150 m²,3,var,199 000AZN,vasitəçi (agent),"TECILI ! ! ! 8 noyabr metrosunun duz yaninda , Rahat Marketin ustunde yerlesen menzil satilir . menzil QANUNI 3 otaqlidir . ela temirldir . temirinde bahali ve keyfiyyetli materiallardan istifade olunub . qaz su isiq daimidir . bina cox elverislidir . binanin etrafinda bagca mekteb supermarketler ve s var . ESYALI QIYMETI 220000 AZN . KUPCALIDIR . OFIS HAQQI 1 %",99,"Nəsimi r.
",,,,
2530854,2021-12-25,Köhnə tikili,7 / 9,70 m²,3,var,115 000AZN,vasitəçi (agent),"Mənzil kiyev proyektidir.
3 otaqdan ibarətdir.
Orta blok. yelçəkən proyektir.
Mənzilin təmiri ortadır.
Mətbəxi sanuzeli 2 il olar təmir olunub.elektrik xətləri də yenilənmişdir.
ümumi yaxşı vəziyyətdədir.
9-cu mikrorayonda sakit bir ərazidə yerləşir.
Yaxınlığında Park məktəb poliklinika baxca var.
Banklardan güzəştli şərtlərlə ipoteka kreditilə mənzil almaq istəyən müştərilər müraciyyət edə bilərlər.
Xaiş olunur ciddi şəxslər əlaqə saxlasınlar.
Mənzil yenicə satışa çıxarılmışdır.
Ofis Haqqı 1%",214,"Zərifə Əliyeva adına park 
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,
2530852,2021-12-25,Köhnə tikili,7 / 10,89 m²,3,var,131 500AZN,vasitəçi (agent),"9-cu mikrorayonun ən gözəl ərazisində
26,18 N maşrutların son dayanacağına yaxın Daşkən proyektli 3 otaq
ümumisahəsi 90 kv.m olan
gözəl bir mənzil satşa çıxarılmışdır.
Bina 1993 cü ildə təhfil verilmişdir.
Təkcə qonağ otaqı 24.67 kv.mdir.
Yalnız Daşkənd proyektli binalarda bloka ön və arxa tərəfdən giriş.çıxış mövcuddur.
Və hər blokda Damafon var.
Mənzil Yel çəkən Proyektdir.
geniş.işıqlı komfortludur.
Şəhərə və Heydər Məscidinə çox gözəl panoraması var.
Bankdan İpoteka üçün növbə götürmüş müştərilər müraciyyət edə biərlər.
İpotekaya tam yararlı mənzildir.
Ətraflı məlumat üçün əlaqə saxlaya bilərsiniz.
Elanda qeyd olunann nömrədə Vatsaap mövcuddur.
Xaiş olunur ciddi şəxslər müraciyyət eləsin.
Xidmət haqqı 1%",58,"Nəsimi m.
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,
2528141,2021-12-25,Yeni tikili,5 / 6,75 m²,4,yoxdur,85 000AZN,mülkiyyətçi,"Menzilde lift var,qaz cekilib evin her bir seraiti var menzeresi var her otagda penceresi var.Markler deilem,Real alicilara endirim olacag.Super remont olunub.Stayanka yaninda etrafinda bazarstore rahat ve oba marketi var",32,"Abşeron r.
"," Masazır q.
",,,
2530848,2021-12-25,Yeni tikili,14 / 17,85 m²,3,yoxdur,125 000AZN,vasitəçi (agent)," COOOX TECILI !! Bineqedi rayonu
Nesmi metrosu yaxinliginda Mircelal kucesinde 17/14 mertebesinde 2-3 duzelme SUPER temirli menzil cox TECILI satilir. Bina cox elverisli ve rahat yerde yerlesir. Binanin etrafinda ,ticaret merkezleri, mekteb, usaq baxcasi, supermarket ve diger lazimi infrastruktur var.Qaz, su, isiq daimidir. Butun senedleri tam qaydasindadir. Real aliciya ENDIRIM olacaq. OFISS HAQQI 1%",52,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,
2530847,2021-12-25,Yeni tikili,13 / 17,120 m²,3,var,210 000AZN,vasitəçi (agent),"Esyali ve texnikali satilir ! ! !

Insaatcilar metrosundan 5-6 deqiqe piyada araliqda,Qelebe dairesinin ve Yasamal bas polis idaresinin yaninda 17/13 120kv QANUNI 3 otaqli yaxsi temirli menzil satilir.Menzilin otaqlari cox genis ve isiqlidir.Hec bir temire ehtiyac yoxdur.Menzilin butun pencereleri mehleye baxir bunun sayesinde menzile yolun ses kuyu gelmir.Binanin altinda Bravo market ve restoranlar fealiyyet gosterir.QAZ,SU,ISIQ DAIMIDIR.
Sirket haqqi-1%",39,"İnşaatçılar m.
"," Yasamal r.
",,,
2530846,2021-12-25,Yeni tikili,12 / 12,80 m²,3,var,72 000AZN,vasitəçi (agent),"Xırdalan şəhərində Tam Merkezde parkin yaninda, Binada qaz və digər komunallar mövcuddur. Ev keyfiyyətli materiallar ilə tam təmir olunub və ümumi sahəsi 80 kv m. 3 otag 12/12-ci mərtəbəsində yerləşir. Tam Mərkəzdə, parka yaxındır. Təcili satılır.nəğd satışdır. Bina tam yaşayışlıdır. Sened Kupça. Tam Əşyali
",231,"Xırdalan
",,,,
2530845,2021-12-25,Yeni tikili,12 / 16,69 m²,2,var,105 000AZN,vasitəçi (agent),"Kupca var ! ! !

Neriman Nerimanov rayonu, Modern mektebin yaninda 16/12 69kv 1 den 2 ye peredelka menzil satilir. Qaz, su, isiq daimidir. Binanin yeralti ve yer ustu parkinqi var.
Sirket haqqi-1%",44,"Nəriman Nərimanov m.
"," Bakmil m.
"," Nərimanov r.
",,
2530844,2021-12-25,Yeni tikili,14 / 18,117 m²,3,var,173 000AZN,vasitəçi (agent),"TƏCİLİ!

qanuni 3 otaq+kupcalı+ipotekaya yararlı!

Nərimanov rayonu təbriz kuçəsi Şuşa restorani yaxininda  yeni tikili binada qanuni 3 otaq təmirsiz mənzil sirket qiymetinden asagi təklif olunur.
ciddi maraqlanan şəxslər əlavə məlumat ucun əlaqə saxlaya bilər
ofisin xidmət haqqı 1 %
",154,"Şərq bazarı 
"," Nərimanov r.
",,,
2530842,2021-12-25,Yeni tikili,12 / 18,74 m²,2,var,150 000AZN,vasitəçi (agent),musabeyov parki qaz kupca 2otaq temirli menzereli.,36,"ASAN Xidmət №3 
"," Yasamal bazarı 
"," Elmlər Akademiyası m.
"," Yasamal r.
",
