id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
2191659,2021-09-25,Yeni tikili,4 / 8,70 m²,2,var,137 000AZN,vasitəçi (agent),продается 2 комнатная квартира пл 70 кв.м.4/8 этажного здания с хорошим ремонтом. газ и купчая есть.Цена 137000манат,234,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,
2336728,2021-09-25,Yeni tikili,10 / 15,60 m²,1,yoxdur,109 000AZN,vasitəçi (agent),"TECILI SATILIR!!! ELA TEKLIF!!! Yaşayış kompleksi Baki şəhərinin Nəsimi rayonunda Salatın Əsgərova və Səməd Vurğun küçələrinin keçidində tikilib. Şəhərin bu hissəsi yüksək səviyyədə abadlığı ilə fərqlənir, yaxınlıqda isə bir neçə parklar və Bakının önəmli yerləri vardır. Yeni tikili 7 Points- dərhal üç metro «28 may», «Nizami Gəncəvi» və «Cəfər Cabbarlı», stansiyasalarından 700-800 m. məsafədə yerləşir. Həmçinin, yaxınlıqda bir neçə ictimai nəqliyyat dayanacağı var. 7 Points- yaşayış komleksinin yaxınlığında məsafəsi 200 metrdən artıq olmayan bir neçə məktəb işləyir. Həmçinin, yeni tikilinin yanında xəstəxana, çoxlu mağazalar, ərzaq bazarı, bank şöbələri var. Bakı sirkinə, Heydər Əliyev Sarayına, Zabitlər parkına qədər piyada gəzmək olar. Qış parkından 200 m məsafədə yerləşir. Bloklarda Mitsubishi markalı müasir liftlər qurulub. Xarici Fasad -Keramika. Tavanların hündürlüyü 3.6 M. ELAVE MELUMAT UCUN REAL ALICILAR NARAHAT ETSIN!!! OFIS XIDMET HAQQI 1% TEWKIL EDIR!!!",55,"Qış parkı 
"," Bakı Musiqi Akademiyası 
"," Milli Konservatoriya 
"," Sirk 
"," Nizami kinoteatrı 
"," 28 May m.
"," Nəsimi r.
"
2336742,2021-09-25,Yeni tikili,10 / 18,154 m²,3,yoxdur,270 000AZN,vasitəçi (agent),"продается 3 комнатная квартира пл.151 кв.м,10/18 этажной новостройки по ул.Сафаралиева недалеко от сада Самеда Вургуна .Цена 270 000манат",220,"Səməd Vurğun parkı 
"," 28 May m.
"," Nəsimi r.
",,,,
2346002,2021-09-25,Yeni tikili,5 / 19,111 m²,3,var,265 000AZN,vasitəçi (agent),"Xetai metrosu yaxinliginda,Sevgi Parkinin duz yaninda yerleshen elit binalardan sayilan yeni tikili Retro Palace Mtk-nin 5-ci mertebesinde genish,seliqeli,ishiqli ve super euro temirli 3 otaqli menzil satilir.Sened kupchadir.Qaz,su,ishiq daimidir.Istilik sistemi kombidir.Bundan bashqa da menziller var.Elave melumat uchun zeng vura bilersiniz.",28,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,
2346120,2021-09-25,Yeni tikili,10 / 15,121 m²,3,yoxdur,73 000AZN,vasitəçi (agent),продается 3 комнатная квартирапод маяк пл 122 кв.м. 10/15 этажной новостройки с отличной планировкой .Цена 73 000манат,243,"Neapol dairəsi 
"," Suraxanı r.
"," Yeni Günəşli q.
",,,,
2363073,2021-09-25,Köhnə tikili,5 / 5,70 m²,3,var,125 000AZN,vasitəçi (agent),"Nerimanov metrosunun duz cixisinda, NOTARIUSUN binasinda, LIFE CENTRE nin qabaginda, 5 mertebeli XRUSOV layiheli binanin 5 ci mertebesinde 3 otaqli orta temirli - temiz seliqeli gir yawa ev satilir. Menzilde isitme sistemi KOMBI. Ofis pulu 1 %.",43,"Nəriman Nərimanov parkı 
"," Nəriman Nərimanov m.
"," Nərimanov r.
",,,,
2188512,2021-09-25,Yeni tikili,8 / 16,146 m²,3,var,235 000AZN,vasitəçi (agent),продается 3 комнатная квартира по ул.Тебриза около ресторана Су Сонасы 8/16 этажной новостройки пл 146 кв.м.  Цена 235000манат,64,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,
2363072,2021-09-25,Yeni tikili,2 / 5,126 m²,3,var,220 000AZN,vasitəçi (agent),Ağ şəhərdə yaşayış olan binada 5 mərtəbəli binanın 2 ci mərtəbəsində yerləşən ümumi sahəsi 126 kv olan 3 otaqdan ibarət olan podmayak mənzil satılır.Mənzilin kupçası var.Ofis haqqı 1% təşkil edir.,310,"Xətai r.
",,,,,,
2363071,2021-09-25,Yeni tikili,12 / 14,93 m²,2,yoxdur,145 000AZN,vasitəçi (agent),"продается 2 комнатная квартира под маяк пл 93 кв.м.с отличной планировкой 12/14 этажной новостройки по ул.С Вургуна ,газ есть.Цена 145000манат",70,"Nəsimi bazarı 
"," Park Zorge 
"," Tibb Universiteti 
"," Nəsimi r.
",,,
2363069,2021-09-25,Köhnə tikili,2 / 5,90 m²,4,var,155 000AZN,vasitəçi (agent),"Nerimanov metrosunun yaxinliginda, Mona Liza wadliq sarayinin yani, 5 mertebeli EKSPEREMENTAL layiheli binanin 2 ci mertebesinde 4 otaqli yaxsi temirli gir yawa menzil satilir. Menzilin otaqlari ve sanitar qovwagi ayridir. Binada hem Merkezi istilik sistemi var ve elave KOMBI var. OFIS PULU 1%",43,"Nəriman Nərimanov parkı 
"," Nəriman Nərimanov m.
"," Nərimanov r.
",,,,
